N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	div_length	X
5	1.074	200.000	9	10.0	10.0	10.0	10.0	7.308871062164801	-15.654587779815214 1.5553353838589614 -15.954201784324525 0.8097658539257778 -16.251029587220252 0.0835807736310164 -16.590255153645877 -0.756993059150465 -16.913815673193064 -1.5989435918320904 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	8.07787739827647	-2.6336954253614255 7.7759243049730475 -2.3133200085987355 7.029609810092085 -1.9546212958354166 6.227427970521157 -1.5225527940067214 5.456740784351382 -1.1262456046794787 4.750037693666418 
6	1.074	200.000	9	10.0	10.0	10.0	10.0	9.59602608096122	0.4328456911648595 6.028174331986488 0.6113894872726806 5.2433300696366585 0.6945065558752287 4.403561934855055 0.9516450085189889 3.579894655066556 1.0166801336957698 2.761036455731714 1.2032797769943355 1.971380345801007 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	9.290809778170729	2.0234707184952145 6.777650914066981 2.2806685650049796 5.8259953663048965 2.5009503455863973 4.897814755410233 2.700765289264895 3.9929546974307644 2.8800813214217342 3.101154490878711 
6	1.074	200.000	9	10.0	10.0	10.0	10.0	9.193938468261614	4.414935106102881 2.319539302684427 4.2352536499636635 1.5222138851398364 4.1780671129220845 0.669769190844395 3.942983394218692 -0.1558816041903505 3.8623719697550296 -0.9792605125432972 3.6452745484510465 -1.7872140157164678 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.570581257672403	-2.481333221514941 11.748278713077791 -1.4827351188782973 11.834083366471528 -0.5300073912888202 11.881921318100991 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.831641555771591	-1.899077339008851 10.240684022270928 -1.5398093505263193 9.44774272061129 -1.1848373693442793 8.668530677743084 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	9.294803274146656	12.072373665845761 3.656666622442167 12.50020817324137 2.835672142314145 12.94247790495102 2.0293573194353858 13.405826503012763 1.290447592827225 13.907857743381985 0.5447514638274793 
6	1.074	200.000	9	10.0	10.0	10.0	10.0	9.048215535021805	15.321478889602231 1.5858313679944693 15.867070439905138 0.8266335008200671 16.449241948593986 0.09950444488146272 17.088934728261414 -0.5958862095054953 17.776019455994483 -1.2720257465102327 18.493869797532575 -1.9469595924554173 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	6.4947106579059	3.025180879387646 -3.346723983152111 3.7237534005407302 -3.69715646274578 4.450610413875261 -4.10547665445749 5.133027591049787 -4.551212638961951 5.759569458839739 -4.980053415687804 
6	1.074	200.000	9	10.0	10.0	10.0	10.0	7.3482956591543935	7.266244840187044 -5.191459506582882 7.124470415274772 -5.924739939629573 6.7606246786242625 -6.65611096507641 6.640820986029115 -7.514993463124552 6.273441590930672 -8.251957799146396 6.112289437525719 -9.004429222148858 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	6.943813445647178	-19.765777991136087 -7.8752306416582245 -18.786877499993288 -7.794682925147041 -17.81631831081975 -7.698653872187897 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	8.535033184622172	-18.029645629352608 -9.55529225090514 -17.70354096560076 -10.46714938520545 -17.360192213834463 -11.394655765080037 -16.958733919808065 -12.327848008389022 -16.50241271633922 -13.262877090706882 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.567719908489952	-20.316662495793093 -9.45065853008661 -19.900982212071458 -10.357661329790993 -19.498181885772755 -11.270999719643795 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	7.368798682265236	-18.93644202296792 -13.032582214141598 -18.426377046346747 -13.879654890222968 -17.91299646846956 -14.722592307641175 -17.41069892325003 -15.554327880829394 -16.923371391881993 -16.38984120988668 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	11.365683393318475	-21.474928781753814 -6.845969681631653 -21.877704160692225 -7.762662083632336 -22.302000143410698 -8.684336490729743 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	8.294137437465377	-21.920496273324385 -10.627476800929763 -21.588592208650017 -11.588317217724466 -21.253336333065118 -12.560325701160593 -20.917626983983254 -13.547652496254596 -20.571827773677175 -14.549027549444862 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.78754564715979	-9.079303957723448 -18.38581574520286 -8.254999258031372 -18.940092155687584 -7.441119318459483 -19.485726678707056 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	9.261209134006366	-6.053093921565703 -20.51963592415018 -5.239159652972243 -21.06542027113641 -4.400278195779636 -21.605920056051236 -3.5299841661765354 -22.14197687403278 -2.628415806671592 -22.67964974659108 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.577517881121333	-10.819264671230034 15.34719332014542 -9.916511523293856 15.654792038008948 -9.064534712892565 15.924828512112079 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	9.637639255855522	-8.03732358102041 16.862516315728612 -7.209653802863951 16.465823236803715 -6.407646229635699 16.13850817562989 -5.577712731647564 15.870973535516903 -4.726627039682156 15.637613458500653 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	10.179543761204693	7.537207365584402 0.8948480322938522 7.6112145506814946 0.0017663729075565763 7.649342700873597 -0.8006909991411407 7.6537632999652505 -1.587312493622857 7.654745143016149 -2.405982358444463 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	6.648192520828907	8.866959747836496 -2.301340954239544 9.47898503092097 -2.741171812341294 10.128755768163186 -3.204725498109807 10.847041788989921 -3.7317673263998103 11.54703588939494 -4.242136905008508 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.083824691138911	24.642488924190367 5.639669693613569 23.96967714092883 4.819968918124233 23.30848994267855 4.019848256256874 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.223099802052188	21.88293607355364 2.6074913478632613 20.92443731255943 2.283656190968459 19.97538185071695 1.9507915300976337 
4	1.074	200.000	8	10.0	10.0	10.0	10.0	9.206686780108363	-20.072793235797906 11.79344364278975 -19.525072816837888 10.976869332367448 -18.983494098552242 10.15887383510776 -18.482520534823784 9.366071905754055 
6	1.074	200.000	8	10.0	10.0	10.0	10.0	10.138447681960848	-17.429850405039275 8.347789744518824 -16.883960932183918 7.638221389172996 -16.401040352687893 6.912006639413022 -15.936925231466587 6.206320170740957 -15.594125466111878 5.462118477442806 -15.239713014920838 4.6815699080425235 
3	1.074	200.000	10	10.0	10.0	10.0	10.0	6.999305622539838	17.03266359701962 -5.385059110492791 16.59756188080321 -6.206052482509888 16.163788002597677 -7.029910932024193 
3	1.074	200.000	10	10.0	10.0	10.0	10.0	6.653828943276583	17.68814910567756 -7.944809338959661 18.10719848915662 -8.791543308708922 18.537617746037768 -9.656298227961843 
3	1.074	200.000	10	10.0	10.0	10.0	10.0	9.35072340124146	20.38137953930319 -9.955743349116602 20.043004009611103 -10.922657439553344 19.700338265712386 -11.871853353465072 
3	1.074	200.000	10	10.0	10.0	10.0	10.0	6.31506065520926	21.073679607794748 -13.242517356161251 21.460081974059722 -14.210195853573188 21.859898168999358 -15.188791999343671 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.806042343474761	2.5110420332981684 1.4825080063722442 2.340666446257274 0.6113097898147328 2.1976595210641574 -0.22426337724585999 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.3888794415338594	2.0495636767008203 -1.8522672596829688 1.650522018496244 -2.6486576593955706 1.2446375955201736 -3.4230757524618247 0.8293256659142793 -4.146447243287381 
3	1.074	200.000	10	10.0	10.0	10.0	10.0	7.407459871353643	11.412050889974505 -18.517914318088344 12.418087862242734 -18.341624439987385 13.429769889383554 -18.15680073618969 
3	1.074	200.000	10	10.0	10.0	10.0	10.0	8.354136251765759	15.126655489066659 -19.111358648950503 16.07062859474464 -19.547792433316722 17.030856694019977 -19.990270353501824 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.881841037417746	-12.118477407590579 14.098758170540886 -11.53499586646522 13.309850606513658 -10.965117005199373 12.526477692232998 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.146922039697561	-9.274295808485363 12.152947578592247 -9.398752494997439 11.24681150105301 -9.522754043018436 10.333522833477197 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	10.04443581823124	-8.059357063056323 9.868348157545146 -7.652100508295212 9.06955972659973 -7.253090057378672 8.2813423197784 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	6.461645928568199	-7.857610901414827 6.744370873215662 -7.738192598522164 5.875712250055786 -7.617693832440965 5.066872700557941 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.342461741616798	2.1646699145558714 21.88746193294368 3.0758957600702095 21.328579076971923 3.9712048809134113 20.753387065064096 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.336057441658054	5.567445793985245 19.424594822030137 6.39673752042683 18.76857472479701 7.215072415575713 18.112103286824638 8.027618261014375 17.456992246418288 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	9.02930372928688	-8.889473248116474 21.913056731394505 -7.948331774835658 21.415780937242165 -7.01545436404679 20.9232125916388 -6.091166793242945 20.43579085696163 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.013441885055968	-4.244675630536826 19.666128784204968 -3.3165051777791366 19.21417008615495 -2.393033578870255 18.769704165200782 -1.4762107928962866 18.31953849340578 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.18397856629721	-3.121017181574849 16.937160070970087 -2.198503000241903 16.574592802917092 -1.2895012949731788 16.21924476717968 -0.398283625777507 15.860071055282928 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	6.925820455221533	1.1758901892267304 15.098096115390994 2.0908415888368896 15.336890164772553 3.011692382880012 15.589277154365089 3.9535180001852597 15.823603803204344 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.056734240107287	-6.488387991652596 -3.906478328877965 -6.542168355638223 -4.833557318297425 -6.600648375813014 -5.7763706553809495 -6.650568134882541 -6.7001267536946125 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.887638782368292	-6.017805938228519 -8.3075368552246 -6.338785888804931 -9.128620980599171 -6.673252448667184 -9.950720749094756 -7.015021236176026 -10.776641844311918 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	9.557420015901108	14.624756727483984 -5.898177842637238 14.367995834783695 -6.844145385458911 14.110150353686139 -7.774370348463122 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.6240412497657495	14.246283549023191 -9.576865321315852 14.308453633505103 -10.524725631432439 14.323455473387037 -11.486360765482534 14.296378002172066 -12.474564555462957 
3	1.074	200.000	8	10.0	10.0	10.0	10.0	6.9664611140036214	-23.85639214606118 17.10107127575886 -23.48356990356184 16.11527905058478 -23.11801556812354 15.154301731421386 
4	1.074	200.000	8	10.0	10.0	10.0	10.0	7.4569357149360425	-22.12673126619156 13.541493258849265 -22.004804591814977 12.569192592756783 -21.874130021958834 11.607678248624282 -21.726046917452102 10.655618677653264 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.303643387875628	-19.514218546123374 1.918794971079456 -19.856776108983407 1.057002368847486 -20.205341239584104 0.192687026285021 -20.569267944628308 -0.6650073325643657 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.8354020545939	-20.531376885857377 -2.271367202376042 -20.716202122224953 -3.1954416076146943 -20.913992865755535 -4.116041771076932 -21.1320764352249 -5.036498333742545 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	6.891356133144936	-13.656323365484852 -17.031830951376158 -12.785211914976482 -17.571039201329373 -11.927827505988846 -18.098920004662666 -11.075590639085636 -18.635990116884447 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.835730998089864	-10.069947124965834 -20.284387538098535 -9.18718572606021 -20.82403585437941 -8.302241388348168 -21.3774345400415 -7.415151576213712 -21.944840751770084 
4	1.074	200.000	10	10.0	10.0	10.0	10.0	10.534256736553026	22.307405469922852 -7.3761954243481425 22.28502427188879 -8.393446125977176 22.282931894415018 -9.410110222471554 22.2833069862806 -10.440070410384232 
4	1.074	200.000	10	10.0	10.0	10.0	10.0	8.586471161911813	22.961551387320263 -12.237995859997136 23.308878520560803 -13.207746301274014 23.656167960085053 -14.192817867263669 24.00059958136529 -15.196879874220796 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.366979995246925	-13.895887669260485 -9.42251716709479 -13.630551892309986 -10.240830286033976 -13.384924256072283 -11.051081386743062 -13.138091876305413 -11.881344627564012 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	9.515471987749152	-12.197565107145087 -12.98922081769141 -12.219711013226537 -13.931496069130631 -12.208989404398514 -14.877852015843455 -12.168227875128954 -15.832425700967637 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.655878598131229	-11.247250367020477 6.803899723556263 -11.517811366770193 5.954416715339752 -11.78144138816672 5.129999194920986 -12.03697006987345 4.303822822392985 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	9.031630154837064	-12.339350987276724 2.697257282067254 -12.96686926612181 2.031308939289339 -13.568704579555998 1.402639596490537 -14.158341957844847 0.7965557726843092 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	9.193714294733374	-4.864847738881166 -4.9628365564309735 -4.823602858483138 -5.80717486405645 -4.799264492889584 -6.6059634727434435 -4.784707858533165 -7.427231248179217 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	8.585506797620539	-3.9678415342144184 -8.498735973330461 -4.342873514078225 -9.348647802532158 -4.668260116753358 -10.167767086594415 -4.943830915370926 -10.991116694579969 -5.186608998389986 -11.820699658084454 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.306539937614447	-15.5536426231451 14.610541441414934 -14.71472837584927 14.997314211023463 -13.869057224992916 15.367674832263997 -13.02936623351913 15.725716241454919 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.877508357585292	-12.023964151670318 16.841205756723266 -11.183082803293603 17.228958687263585 -10.339466744692045 17.60269917968708 -9.48762932839177 17.959570628339886 
2	1.074	200.000	9	10.0	10.0	10.0	10.0	8.537768991905095	-27.931410849634894 0.47567831489974416 -27.342130488307976 -0.4011982742449746 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.086208781952863	-26.4591320772149 -2.2730460346352643 -25.654331928526556 -2.9424421570066173 -24.837879980173067 -3.598942352295871 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.315175386496692	-0.72340252915719 3.4589372392312767 -1.03391888610862 2.6632628354470853 -1.3760732518468757 1.8249856388303427 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	10.044957061185748	-0.059367408830528934 1.2978090244385048 0.23869636004681274 0.5274139291716204 0.5011521995568279 -0.20956696569672426 0.7515519907041279 -0.9870754645044969 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.065496456060716	-17.5716408930911 1.8100192568071343 -17.900861014384066 0.9484205301715357 -18.23259793187579 0.08823381052655044 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	6.8456499613627955	-18.70340386406126 -1.372354771744839 -18.753685016954595 -2.302462342455663 -18.83444029353603 -3.2323730565877984 -18.93831941817281 -4.152316337610612 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.825933436547054	14.250036147908833 3.243181311170662 15.155614026345997 3.3759723759429923 16.063264603786724 3.48027246363765 16.99168172687212 3.577784360910676 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.406576015948003	18.693227774659828 3.4433188136920756 19.592702999478643 3.831542438035417 20.511981146851635 4.229561743373413 21.422581844316372 4.623197760549161 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	6.947495425668109	16.369509693748657 5.394458878685578 17.256789878253763 5.434645124047134 18.152460774936028 5.47795991245292 19.06799826480678 5.526372030274986 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.23904163058115	19.639306531085087 7.077457094467369 20.651950856957626 6.8062120863692 21.64786886900664 6.563358850206156 22.652129938618003 6.327273039263894 
2	1.074	200.000	9	10.0	10.0	10.0	10.0	7.779698097165644	-14.034915671368463 13.352509116175336 -13.450278956975355 12.660817799786368 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.288071160377628	-12.632996283042713 11.50703112324689 -11.95128071519544 10.944905053198138 -11.286678833705286 10.404063652241982 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.33330239933024	-7.713822449847192 12.402661669405955 -7.241910285181506 11.690724985762792 -6.7452113659756066 11.001188518150986 -6.229218737166746 10.332857757924318 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.191619778343275	-5.720664512813021 9.227581378560478 -5.227305781859012 8.659526850769637 -4.765883605313916 8.150966743528283 -4.241481630688271 7.604608152746806 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	9.4713189158362	2.8340533961476173 -15.534682537034751 2.8671183077373157 -16.457432295538826 2.9144572033761453 -17.35480220996428 2.983129051863928 -18.260500909590725 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	11.147010126275646	3.589508864432576 -19.84629504878248 3.722460096497475 -20.81277183428807 3.8510279645073258 -21.798991602136812 3.978031501542659 -22.81102935620461 4.106424808135881 -23.849867216770996 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	9.250847324825248	3.4077192832107004 13.788928740580653 4.285540412656566 13.936741134658256 5.184442432328793 14.07341910218151 6.088649546662846 14.177307737316632 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.97926375502085	7.746211368669838 13.590767162817665 8.2775841331529 14.386807234016874 8.85421234690045 15.208819203667705 9.439243228900715 16.01492426762168 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.380938563568701	6.299526183686456 4.310833774759868 6.383215819036065 3.370837575924564 6.471428300097299 2.474202545638365 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.4037503410304755	5.941990623558284 1.271070863366168 5.878315792645414 0.40207325909249175 5.828384887185212 -0.4213378206070748 5.798853207705118 -1.2148823370743937 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.882986474905689	5.5599123394588625 6.597783570282756 6.3053787928970335 6.219645484185671 7.0811949660089875 5.851764776262137 7.858829150150105 5.4871580490738685 
5	1.074	200.000	9	10.0	10.0	10.0	10.0	10.541046484686905	9.168042175645034 5.086534573563273 9.633771955051106 4.291942870168344 10.082489837268586 3.50255362576799 10.498656011007053 2.7274851791656545 10.910981688656445 1.9401327198198126 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.931837071406024	9.548255826301085 19.228246996115708 10.167864525945463 18.379111449853223 10.778290900927008 17.55048663555168 11.380675294239486 16.733696263829593 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	9.064769132619196	11.425422339800425 14.867884600007482 11.727424541592212 13.919444966262176 12.005897466785422 12.979585322445608 12.26995047032012 12.047860749929105 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.917534933987955	-27.13839264525918 -4.439580256713837 -26.248478276325052 -5.015826639316913 -25.359722240077936 -5.580414058823203 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.522784280080757	-25.294873228334957 -7.596867849002173 -24.78980588743225 -8.509551018650551 -24.305082563609044 -9.431921791602866 -23.83880275693433 -10.364850738447624 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.324294487850421	10.865890329333038 5.223623533980129 11.616102432958241 5.475481571144817 12.41619091725026 5.7373891842749085 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	6.324285533718237	13.477675275939434 4.762287591791188 14.271526386059362 5.173596832500802 15.029846345341516 5.542182640402528 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.09897568076356	4.939877041302518 -17.300664799627622 5.137112230731495 -18.1136888689581 5.347780245319322 -18.94384539966418 5.571343380127713 -19.81100280942512 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.864006374280955	6.050817282480614 -21.24743221293044 6.092903231344845 -22.204008416638153 6.151615880276409 -23.199069208137363 6.221305151220162 -24.231992808622252 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	6.982608951667091	-2.683606968409609 22.520265095447037 -2.111200002798162 21.63753646054689 -1.5530596758511352 20.769500480724485 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.643156984089073	0.01614319346995722 19.71062747790356 0.41023911268521396 18.774837331156935 0.8099915186555879 17.87688675507157 1.2273746619322452 17.00714271958473 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.688516444568645	2.0979863544035435 19.73996550260314 2.555383103447001 18.824289810624695 2.994512451329555 17.905176008126258 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.881237192714968	4.72802280748726 17.582289971211107 5.472136781704652 16.930364167056606 6.203140376532372 16.307566115970083 6.94616664428665 15.70921624266698 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	9.673329171189858	-3.3355925613965227 -15.716747020265963 -2.77577655660554 -15.120280128661891 -2.2189619666814253 -14.505532146734046 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.629659775424589	-0.9770158149226175 -14.201155510288784 -0.40583624063926166 -13.685571695139622 0.16791379871167023 -13.271010247092237 0.6635199404014589 -12.806289263185002 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.01631431505004	-0.9273846314082079 6.7250896267444515 -0.31657965743772504 7.284517147171197 0.3001341468831051 7.834398345517617 0.8983791373053759 8.362211465138095 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	8.590682114150777	1.7300014608186396 8.975977051290696 2.419835257936513 9.441738326456564 3.1269027239713383 9.894887735150386 3.865905973419719 10.342235616212438 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	8.267344583108628	-6.85987042088616 1.0517815010106366 -6.4461298775972065 0.2111288133421935 -6.0920100459277835 -0.5039242108803456 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.356320181107133	-5.865038828710795 -1.4023523771748971 -5.401754373212877 -2.1076597946129403 -4.994959902170093 -2.7825018271620294 -4.650651887063203 -3.457763799705511 
3	1.074	200.000	9	10.0	10.0	10.0	10.0	7.963174798529924	0.2566099045038758 -7.702763382615376 -0.08427922139343354 -8.509474951473274 -0.4461844536048473 -9.326788812582274 
4	1.074	200.000	9	10.0	10.0	10.0	10.0	7.701042524820979	-0.8215805359523812 -10.459190378911869 -1.093080811599373 -11.312401202172062 -1.417115712248682 -12.141575117978665 -1.8250690621551007 -13.023537486167918 
