N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
5	0.7	150.003	7	1	10	10	10	4.026620940766543	8.301377479912391	2.9081425055663077 -3.564869289781182 3.2999768811337544 -3.0485941944058523 3.679169969365106 -2.50437677216204 4.076601220961701 -1.9700031236489064 4.445925401603622 -1.436054083753514 
5	0.7	150.003	7	1	10	10	10	4.008850465311037	7.900785223985752	5.138978644412712 -0.24542874640719886 5.355658002389483 0.33623440520812753 5.606435527288538 0.9606726999996164 5.805548431326499 1.5901296132976752 6.025934235948498 2.206969461096601 
5	0.7	150.003	7	1	10	10	10	3.8707563234302302	6.7223832742495215	-3.6601531292215745 -4.777291635389827 -3.211280572119487 -4.4423992890513855 -2.7450434758116717 -3.9437546360178506 -2.18651179725292 -3.515682593672436 -1.841111227043632 -3.1211617136594305 
6	0.7	150.003	7	1	10	10	10	4.605277037631049	8.238191604361333	-1.3434686611950104 -1.9397529959508146 -1.0217306992549902 -1.5037149201977904 -0.5008316813780007 -1.0320120417610252 -0.075467497476457 -0.442557506590177 0.45354795428623523 0.010869945207589105 0.7798722766390686 0.4373452095977126 
6	0.7	150.003	7	1	10	10	10	4.6442099411208275	8.332877828430538	6.851183914574467 -2.582011658841309 7.170006293144107 -2.103586188297497 7.462343033214529 -1.4718290596619301 7.875355428824828 -0.874533753896463 8.15565426162219 -0.24386958921291116 8.457579713660136 0.22400817819310326 
6	0.7	150.003	7	1	10	10	10	4.724262704888837	8.137183799524596	8.627195912940726 1.5258173199188207 8.821815606118744 2.0459076019426816 8.978714617631377 2.7068511439177416 9.240035522836195 3.3723937787827687 9.413688949853498 4.05109536369759 9.63329457409212 4.688387013610419 
6	0.7	150.003	7	1	10	10	10	4.733860006329996	7.143471178538679	10.412926340971337 2.576640884390751 10.794390946516236 3.1358170159474312 11.227942087337144 3.680900087613883 11.603471014383354 4.275754499360174 12.02747474829522 4.7954748349852325 12.350892101431704 5.284469906984787 
6	0.7	150.003	7	1	10	10	10	4.744894100465148	7.806810522672944	13.264894065221826 6.264609850437941 13.600171064722895 6.743447631539122 14.038968617601455 7.255393200805412 14.433050716610303 7.841464558811064 14.882450800312407 8.376436596161874 15.28340210090795 8.92708476140766 
6	0.7	150.003	7	1	10	10	10	4.615370961527891	7.41564857076489	2.0764543399089765 2.7051441965652328 2.5317665488048977 2.9888701846574732 3.04293077101065 3.4687738982180822 3.671918715118265 3.8454588621853047 4.180527753411337 4.329405078920189 4.636680058953567 4.623126399413496 
6	0.7	150.003	7	1	10	10	10	4.70293580497629	7.579053120747945	5.492086002577763 5.59149263176118 5.942179182594922 5.886110198142711 6.451863681284844 6.331515386973384 7.050853070126641 6.718118581591493 7.583417350282439 7.172778880470328 8.131319760198236 7.566943430837043 
5	0.7	150.003	7	1	10	10	10	3.9599892638541725	7.718204351748508	-15.465259520895975 -4.289933079636029 -14.771844679720358 -4.289478547666039 -14.073231229351613 -4.288304609434028 -13.412986238688488 -4.287543580428809 -12.905273790535702 -4.286132970256444 
6	0.7	150.003	7	1	10	10	10	4.576125457640698	8.478848597791686	-11.658437904496825 -4.4558309170307355 -11.149129188575712 -4.3533013897539865 -10.444590001560407 -4.388252541644443 -9.73431477996325 -4.214932702940232 -9.027316650919145 -4.237115336515942 -8.531902221264879 -4.104986507646555 
