   cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	          correltot	           correlsd	          correlmed
  0HTHHT	                 82	                360	                  1	                231	                690	                200	             98.619	                996	            177.944	            97.7129	            49.4524	            55.4869	            50.6691	             129.49	          0.0128342	           0.993532	           0.670337	            18.4348	        7.04968e+06	             856.65	             6928.5	            1897.59	        2.92182e+07	               4424	        2.92182e+07	               4424	        5.90118e+07	               9221	        5.90118e+07	               9221	        3.54836e+07	            7008.98	            35531.5
 0TTHTTT	                 82	                360	                  2	                218	                710	                150	            58.8547	                556	            202.763	            63.7464	            21.5254	            68.4896	            33.2034	            137.541	          0.0145437	           0.994258	           0.973897	            13.0289	        4.37857e+06	            895.508	               8050	            1897.59	        1.91474e+07	               2906	        1.91474e+07	               2906	        3.90912e+07	               6626	        3.75615e+07	               6202	        1.88536e+07	             6870.6	              33876
 0HTTTHH	                 82	                360	                  3	                 61	                690	                170	            53.8891	                546	            293.557	            162.802	            1.09539	            77.5288	            40.2308	             133.88	          0.0152686	           0.992063	            1.06764	            13.4095	        4.35802e+06	            753.041	               7941	            1897.59	        1.85891e+07	               2716	        1.85891e+07	               2716	        3.98951e+07	               6260	        3.98951e+07	               6260	        1.90388e+07	            8276.77	              35213
 0HTTTTT	                 82	                360	                  4	                100	                720	                140	            53.2636	                558	            295.484	            174.591	           0.975357	            84.9772	            31.2314	            135.964	          0.0134771	           0.931645	           0.679024	            13.8757	        3.42434e+06	            1001.11	               5855	            1897.59	        1.70494e+07	               2706	        1.70494e+07	               2706	         3.7211e+07	               6238	        3.65727e+07	               6061	        1.92864e+07	            8692.69	              35815
 0THTHHT	                 82	                360	                  5	                 71	                690	                160	            67.5013	                699	            313.328	            80.2489	           -12.4908	            101.879	            22.0279	            150.691	          0.0169562	           0.987137	           0.921611	            14.5906	        3.97664e+06	            613.253	               5711	            1897.59	        1.73047e+07	               3257	         1.5773e+07	               2793	        3.68284e+07	               7150	        3.04564e+07	               5130	         2.4462e+07	            10425.1	              34703
 0THHHHT	                 82	                360	                  6	                 74	                690	                140	            59.4178	                705	            105.372	            108.871	            69.5557	            120.138	            7.60535	            151.378	          0.0167703	            0.99421	           0.836732	            15.6239	        3.51833e+06	            684.616	               5041	            1897.59	        1.41505e+07	               3123	        1.00811e+07	               1967	        3.11251e+07	               6915	         2.0649e+07	               3778	        2.82345e+07	            9112.35	              40196
 0HHTHHT	                 82	                360	                  7	                 92	                710	                140	             56.976	                627	            175.321	            172.767	            39.0076	            65.3877	            7.72261	            124.411	          0.0168331	           0.996882	           0.859715	            14.6201	        4.21504e+06	            1136.46	               6570	            1897.59	        1.74005e+07	               2956	          1.446e+07	               2165	        3.62635e+07	               6628	        2.93153e+07	               4558	        2.49178e+07	             9596.1	              40195
 0THHTHT	                 82	                360	                  8	                103	                750	                140	            56.3295	                672	            235.247	            45.6562	           -2.45301	            84.0404	            8.65977	            145.365	          0.0164042	           0.971507	           0.836747	            15.5901	        3.37989e+06	            612.203	               5064	            1897.59	        1.51302e+07	               2948	        1.37291e+07	               2556	        3.04653e+07	               5749	        2.68233e+07	               4703	        2.53229e+07	            9886.29	              37149
 0HHTTHH	                 82	                360	                  9	                 94	                710	                140	            59.3083	                651	             284.86	            196.293	           -40.4364	            90.9113	             7.4958	            137.058	          0.0163302	           0.988521	           0.909496	            14.4031	        3.11625e+06	            606.315	               4743	            1897.59	        1.48149e+07	               3035	        1.26411e+07	               2370	        3.22503e+07	               6486	        2.68865e+07	               4775	        2.57536e+07	            9479.77	              39390
 0THHHHH	                 82	                360	                 10	                 73	                690	                160	            52.1043	                535	            113.213	            124.236	            64.8667	            110.711	            20.5158	            144.606	          0.0138526	           0.964292	           0.870123	            13.7861	        2.68721e+06	            568.901	               4982	            1897.59	        1.44366e+07	               2709	         1.3708e+07	               2512	         3.1755e+07	               6249	        2.70473e+07	               4896	        1.85164e+07	            7513.03	              35016
 0HHHTHH	                 82	                360	                 11	                 81	                700	                150	            52.1389	                493	            176.728	            154.631	            45.2859	            53.6595	             20.969	             122.69	          0.0171123	           0.994816	            1.07046	            12.8298	        3.72081e+06	            796.921	               7605	            1897.59	        1.79877e+07	               2663	        1.79823e+07	               2662	        3.88246e+07	               6171	        3.60682e+07	               5443	        1.74448e+07	            7135.58	              35462
 0HHHTHT	                 82	                360	                 13	                 82	                700	                170	            50.6357	                490	             201.72	            117.935	            65.2846	            24.6826	            51.6456	            122.484	          0.0159453	           0.989885	            1.28136	            13.0088	        3.84904e+06	            805.504	               8000	            1897.59	        1.90821e+07	               2648	        1.90821e+07	               2648	        4.41606e+07	               6164	        4.41606e+07	               6164	        1.69635e+07	            7314.18	              35593
 0HHTHTH	                 82	                360	                 14	                104	                750	                120	            52.4488	                599	            201.736	            162.336	            -80.892	            40.0591	             10.211	            120.103	          0.0154719	           0.997646	           0.607409	            15.1085	        4.12287e+06	            1149.22	               6910	            1897.59	        1.79055e+07	               2804	         1.6093e+07	               2327	        3.95908e+07	               6392	        3.44791e+07	               4927	        2.25586e+07	            9918.77	              37282
 0HHHTTH	                 82	                360	                 15	                107	                750	                120	            52.9993	                545	            220.116	            130.261	           -77.3734	            3.94548	            46.7201	            120.539	            0.01647	           0.989102	            1.31011	            13.7444	        4.95062e+06	            706.763	               9097	            1897.59	        2.09179e+07	               2740	        2.09179e+07	               2740	        4.48943e+07	               6312	        4.48943e+07	               6312	         1.9102e+07	            8295.66	              35934
 0TTTHHH	                 82	                360	                 16	                101	                720	                130	            49.9249	                497	            236.296	            81.9396	            -58.721	            48.6042	            44.9406	            131.131	          0.0107992	            0.88742	             2.7155	            13.2305	        3.07962e+06	             607.29	               6131	            1897.59	        1.78324e+07	               2669	        1.78324e+07	               2669	        4.09208e+07	               6193	        4.07927e+07	               6159	        1.77832e+07	            6721.58	              35835
 0TTHTTH	                 82	                360	                 17	                 83	                710	                130	            53.2868	                561	             249.95	            58.5258	            2.81997	            75.0826	            21.8853	            141.071	          0.0157875	           0.976356	            0.98226	            14.1281	        3.19918e+06	            610.646	               5635	            1897.59	        1.56778e+07	               2724	        1.56778e+07	               2724	        3.49756e+07	               6265	         3.1949e+07	               5397	        1.88412e+07	            7935.86	              33149
 0HHHTTT	                 82	                360	                 18	                108	                750	                120	            48.6955	                536	            247.688	             151.45	             -29.91	            32.8204	             47.232	            122.062	            0.01674	           0.995137	           0.684358	            14.4697	        3.95723e+06	            772.182	               7263	            1897.59	        1.98039e+07	               2688	        1.98039e+07	               2688	        4.33106e+07	               6192	        4.33106e+07	               6192	        1.91648e+07	            11031.2	            35844.5
 0HTTHHT	                 82	                360	                 19	                 86	                710	                170	            51.3301	                524	            257.763	            128.658	           -21.7001	            33.9391	            70.9959	            124.581	          0.0153845	           0.998171	           0.671922	            13.4342	        3.51158e+06	            505.509	               6698	            1897.59	        1.86879e+07	               2690	        1.86879e+07	               2690	        4.50658e+07	               6226	        4.50658e+07	               6226	        1.80839e+07	            7321.66	              34313
 0TTTHTH	                 82	                360	                 20	                 70	                690	                170	            49.4585	                518	            263.463	            91.2857	           -29.6885	             54.656	            51.3517	             132.23	          0.0146065	           0.997796	           0.934576	             13.902	        3.84591e+06	            549.044	             7443.5	            1897.59	        1.83466e+07	               2642	        1.83466e+07	               2642	        4.11262e+07	               6122	        4.11262e+07	               6122	        1.83738e+07	            8984.36	            35463.5
 0THTHTH	                 82	                360	                 21	                 96	                710	                130	            50.2673	                560	            280.686	            85.0411	           -18.5108	            71.8206	            37.3272	             137.97	          0.0153814	           0.993664	            1.14836	            14.5564	        3.88021e+06	            540.857	               6922	            1897.59	        1.83731e+07	               2705	        1.83731e+07	               2705	        3.97675e+07	               6225	        3.97675e+07	               6225	        1.94881e+07	            10035.7	              34652
 0TTTHTT	                 82	                360	                 22	                 72	                690	                180	            50.0795	                508	            302.175	            110.524	           -37.6925	              80.48	            39.9631	            139.011	          0.0142378	            0.99298	           0.888815	             13.552	        4.14852e+06	            582.554	               8178	            1897.59	        1.85386e+07	               2628	        1.85386e+07	               2628	        4.01997e+07	               6090	        4.01691e+07	               6082	        1.78424e+07	            8145.26	            34865.5
 0TTTTHH	                 82	                360	                 23	                 87	                710	                130	            46.2201	                456	            299.057	            141.548	            46.0448	            76.2848	            57.9447	            135.068	          0.0160926	           0.993227	           0.833588	            13.2173	        3.10211e+06	            527.252	             6781.5	            1897.59	        1.77533e+07	               2467	        1.77533e+07	               2467	        3.95434e+07	               5810	        3.95434e+07	               5810	        1.61709e+07	            7026.08	            35615.5
 0THTTHH	                 82	                360	                 24	                 65	                680	                190	            52.7517	                517	            320.534	            109.859	           -35.7184	            98.5686	            23.3298	            146.583	          0.0146877	           0.994996	           0.654586	            13.0256	        3.02246e+06	            661.429	               5814	            1897.59	        1.69064e+07	               2711	        1.68405e+07	               2692	        3.63934e+07	               6251	        3.38956e+07	               5471	        1.81738e+07	            6546.59	              34740
 0TTTTHT	                 82	                360	                 25	                 88	                710	                140	            46.1271	                504	            316.246	            140.569	            52.3138	            93.1525	            40.7562	            141.914	          0.0144421	           0.988502	           0.812739	            14.7791	        3.60734e+06	             629.33	             7144.5	            1897.59	        1.74075e+07	               2566	        1.74075e+07	               2566	        3.71755e+07	               5962	        3.67495e+07	               5836	        1.83478e+07	            9025.03	            36530.5
 0TTTTTT	                 82	                360	                 26	                219	                680	                160	            52.5008	                556	            324.689	            168.095	           -87.7729	            108.205	            30.3113	            147.316	          0.0166848	           0.988176	           0.661948	            14.0351	        3.41624e+06	             719.14	             6080.5	            1897.59	        1.60438e+07	               2696	        1.60438e+07	               2696	        3.46829e+07	               6215	        3.44219e+07	               6139	        1.93598e+07	            8892.44	              35325
 0TTHHHH	                 82	                360	                 27	                 63	                680	                150	             62.429	                697	              68.99	            172.594	            30.6493	            160.878	            8.16139	            170.672	          0.0145107	            0.99346	            1.02065	            14.9937	        2.65983e+06	            473.954	               3787	            1897.59	        1.20928e+07	               2990	        9.12386e+06	               2075	          2.395e+07	               5916	        1.67056e+07	               3658	        2.79072e+07	            8985.25	              40150
 0TTHHHT	                 82	                360	                 28	                 64	                680	                140	            59.0441	                634	            115.298	            149.951	            19.0842	            110.547	            17.0335	            141.889	          0.0155168	           0.988619	            1.08047	            14.9437	        3.66908e+06	            784.931	               5944	            1897.59	        1.59962e+07	               3016	        1.49492e+07	               2727	        3.45919e+07	               6772	        3.13942e+07	               5835	        2.28609e+07	            9922.52	            36532.5
  0HTHTT	                 82	                360	                 29	                229	                750	                130	            54.7072	                528	            65.6629	            188.902	            31.1045	            169.155	            19.9839	            176.324	          0.0179486	            0.89857	           0.647196	            13.2117	        2.38748e+06	            555.687	             4566.5	            1897.59	        1.05106e+07	               2584	        9.42247e+06	               2224	        2.02871e+07	               5272	         1.3242e+07	               3010	        1.87825e+07	            7045.87	              35074
 0HHHHHH	                 82	                360	                 30	                 89	                710	                150	            59.4326	                664	            79.0708	            195.563	            30.4045	             159.36	            7.54125	            169.149	          0.0158584	           0.997774	            0.91802	            14.9135	        2.92262e+06	            591.293	             4354.5	            1897.59	        1.24814e+07	               3086	        9.27712e+06	               2057	        2.45067e+07	               6291	        1.63983e+07	               3605	        2.64895e+07	            8926.09	              39784
 0HTHTHT	                 82	                360	                 31	                230	                770	                120	            103.332	               1061	            127.726	            157.261	            26.0517	            100.192	             31.233	            136.888	          0.0144666	           0.987388	           0.870822	            14.7578	        6.06414e+06	             635.99	               5713	            1897.59	        2.52359e+07	               4579	        2.51886e+07	               4567	        5.13069e+07	               9491	        4.76314e+07	               8423	        3.73386e+07	            6900.43	              35424
 0HHHHHT	                 82	                360	                 32	                 90	                710	                130	            54.8093	                551	            122.935	            173.423	            23.5862	            110.271	            20.7701	            140.536	          0.0156422	           0.987401	            1.27489	             13.523	        2.85289e+06	            467.102	               5168	            1897.59	        1.45349e+07	               2809	        1.39422e+07	               2636	        3.20208e+07	               6441	        2.78326e+07	               5156	        1.92418e+07	            6458.47	              34976
 0HHTHHH	                 82	                360	                 33	                 91	                710	                140	            56.2516	                653	            134.828	            182.153	            20.6657	            103.704	            7.93383	            137.474	          0.0162835	           0.995847	            1.09731	            15.3956	        3.39063e+06	            599.835	               5180	            1897.59	         1.4492e+07	               2985	        1.18969e+07	               2209	        3.17504e+07	               6689	        2.39423e+07	               4265	        2.51425e+07	            9140.76	              38411
 0TTHTHT	                 82	                360	                 34	                223	                700	                170	            56.9353	                624	            127.643	            121.099	            69.0716	            96.4998	            32.8249	            138.907	          0.0171985	           0.992152	           0.792308	            14.9561	        3.70442e+06	            572.953	             5934.5	            1897.59	        1.73232e+07	               2975	        1.73232e+07	               2975	        3.72968e+07	               6703	        3.57087e+07	               6276	        2.18845e+07	               8571	            35877.5
 0THHHTH	                 82	                360	                 35	                 75	                690	                130	            63.1165	                704	            140.717	             70.044	            33.2721	            101.848	            6.62678	            148.401	          0.0153033	            0.98709	            1.50078	            14.9736	        3.76516e+06	            726.318	             5483.5	            1897.59	        1.61234e+07	               3208	        1.26132e+07	               2240	        3.38901e+07	               7068	        2.42398e+07	               4230	        2.80068e+07	             9344.7	              39868
 0TTHTHH	                 82	                360	                 36	                217	                700	                160	            59.9091	                629	            141.229	            85.5421	            28.0277	            93.2926	            21.1764	            142.531	          0.0171093	           0.983135	           0.740955	            14.1484	        4.08457e+06	            537.569	               6462	            1897.59	        1.76891e+07	               3039	        1.75891e+07	               3013	        3.69246e+07	               6811	         3.2049e+07	               5446	        2.21314e+07	            9088.14	              35862
 0TTHHTH	                 82	                360	                 37	                 58	                660	                170	            61.3534	                649	            144.126	            115.479	            84.5284	            80.8238	            46.5443	            133.966	          0.0174065	           0.987916	            1.47272	            15.2075	        3.82885e+06	            531.269	               5901	            1897.59	        1.85823e+07	               3047	        1.85823e+07	               3047	        4.04518e+07	               6809	        4.02323e+07	               6754	        2.26048e+07	            9491.33	              35409
 0HHHHTH	                 82	                360	                 38	                 67	                690	                180	            55.0402	                493	            164.434	            150.848	            45.0686	             63.311	            31.8067	            125.184	           0.015175	           0.996849	           0.884568	            12.1503	        2.78338e+06	            509.905	               5610	            1897.59	        1.70388e+07	               2683	        1.70388e+07	               2683	        3.88446e+07	               6199	        3.74811e+07	               5860	        1.69836e+07	            6087.62	              34729
 0TTHHTT	                 82	                360	                 39	                 59	                660	                180	            60.3308	                616	            162.424	            94.4497	            61.2035	             70.414	             38.342	            133.601	          0.0166668	           0.993222	             1.3209	            13.8066	        3.69035e+06	            530.362	               5975	            1897.59	        1.93188e+07	               3027	        1.93188e+07	               3027	        4.20522e+07	               6799	         4.1759e+07	               6723	        2.15521e+07	            7511.78	            35251.5
 0THHTHH	                 82	                360	                 41	                106	                750	                130	            60.2707	                628	            184.615	            58.5032	            23.8843	             80.595	             21.321	            141.914	          0.0176864	           0.992079	           0.637695	             13.696	        3.67591e+06	            475.091	             5838.5	            1897.59	        1.81129e+07	               3034	        1.80629e+07	               3021	         3.6658e+07	               6583	         3.2055e+07	               5287	        2.17995e+07	            6899.08	            34343.5
 0THHHTT	                 82	                360	                 42	                 76	                690	                170	            64.6082	                755	            189.646	            42.5086	            21.7347	            92.9224	            8.34716	            148.872	          0.0172129	           0.996121	           0.937876	            15.6207	        3.47638e+06	            602.306	               4649	            1897.59	        1.43161e+07	               3059	        1.11254e+07	               2153	        2.96864e+07	               5778	        2.33851e+07	               3959	        2.97179e+07	            9196.53	              39033
 0HTHTHH	                 82	                360	                 43	                 99	                770	                120	             54.584	                528	            178.545	            113.277	            61.6081	            47.9049	            57.3248	            125.959	          0.0161903	           0.988756	            1.42134	             12.898	        3.44836e+06	            609.993	             6531.5	            1897.59	        1.81687e+07	               2794	        1.81687e+07	               2794	         4.3146e+07	               6414	         4.3146e+07	               6414	        1.82742e+07	            5257.08	            34738.5
 0HHHHTT	                 82	                360	                 44	                 68	                690	                150	             61.406	                591	            193.218	            108.614	            66.9646	            36.7285	            60.3908	            124.876	          0.0155248	           0.992849	           0.861346	            13.4228	        3.70975e+06	            461.961	               6298	            1897.59	        2.09338e+07	               3004	        2.09338e+07	               3004	         4.7692e+07	               6788	         4.7692e+07	               6788	        2.01166e+07	            6555.76	              34595
 0HHTTTH	                 82	                360	                 45	                 93	                710	                120	            61.2841	                633	            212.081	            149.123	           -78.6505	            23.3717	            26.8699	            119.472	          0.0139516	           0.988239	            1.22077	            13.7358	        4.45359e+06	            853.891	               7046	            1897.59	        2.20811e+07	               2995	        2.20432e+07	               2986	        4.48927e+07	               6759	        4.22857e+07	               6050	        2.16068e+07	            6634.84	              34228
 0HTTHHH	                 82	                360	                 46	                 85	                710	                140	            55.2673	                553	            220.808	            100.467	           -55.5641	            28.6098	            64.1287	            125.437	          0.0165366	           0.991542	            1.37655	            13.3232	        3.54053e+06	            709.172	               6314	            1897.59	        2.03622e+07	               2834	        2.03622e+07	               2834	        4.63544e+07	               6462	        4.63544e+07	               6462	        1.93233e+07	            7454.03	              35105
 0HHTHTT	                 82	                360	                 47	                105	                750	                110	             54.289	                649	            232.892	            188.498	            -21.175	            60.2668	            7.55517	            125.073	          0.0154878	           0.996199	           0.662433	            15.8259	        3.43838e+06	            598.657	               5238	            1897.59	        1.44758e+07	               2957	        1.12877e+07	               2021	        3.22887e+07	               6637	        2.31081e+07	               3811	        2.56103e+07	            9978.11	              38857
 0HTHHHH	                 82	                360	                 48	                109	                810	                 80	            56.2079	                522	            225.638	            86.5824	           -58.1734	            42.3732	            49.7739	            129.155	          0.0155222	           0.987272	                  0	            12.6144	        3.61675e+06	            737.903	             6804.5	            1897.59	        1.91777e+07	               2794	        1.91777e+07	               2794	        4.39468e+07	               6418	        4.39468e+07	               6418	        1.82039e+07	            5522.39	            35115.5
 0HTTTHT	                 82	                360	                 49	                216	                690	                160	            59.0523	                641	            245.668	            165.404	           -19.8933	            42.5254	              33.51	            122.548	           0.016428	           0.996214	            1.13555	             14.434	        4.48533e+06	            723.616	               6902	            1897.59	        2.05527e+07	               3019	        2.05527e+07	               3019	        4.41125e+07	               6775	         4.3339e+07	               6573	        2.18859e+07	              10381	              34070
 0HHTTTT	                 82	                360	                 50	                 98	                710	                120	            61.8447	                656	            247.599	            181.878	           -31.6527	            58.0525	            19.6292	            125.235	          0.0144024	           0.988301	           0.601533	            15.1785	        3.74447e+06	            666.713	               5668	            1897.59	        1.74485e+07	               3122	         1.6137e+07	               2736	        3.78995e+07	               6941	        3.21107e+07	               5161	         2.3286e+07	            8667.25	            35646.5
 0HTTHTH	                 82	                360	                 51	                 84	                700	                190	            57.4437	                589	            248.472	            137.222	           -27.0976	            26.0086	             61.042	            122.435	          0.0145549	           0.993039	           0.970565	             14.008	        4.13448e+06	            749.621	               6885	            1897.59	        2.13137e+07	               2917	        2.13137e+07	               2917	        4.78607e+07	               6609	        4.78607e+07	               6609	        1.97996e+07	            8859.15	              34294
 0HTHHHT	                 82	                360	                 52	                110	                810	                 70	             59.567	                598	             262.88	             117.95	           -22.0435	             40.565	            74.6943	            126.792	          0.0152925	           0.994867	                  0	            13.3636	        4.22525e+06	            507.958	               7034	            1897.59	        2.07897e+07	               3007	        2.07897e+07	               3007	        4.84152e+07	               6783	        4.84152e+07	               6783	        2.03677e+07	            6600.14	              34035
 0THTHHH	                 82	                360	                 53	                 69	                690	                190	            58.4871	                618	            265.157	            69.0453	            5.49973	            72.7524	            31.8612	            139.529	          0.0174192	           0.998342	            1.25702	            14.1463	        3.74663e+06	            495.467	             6055.5	            1897.59	        1.73824e+07	               2910	        1.73787e+07	               2909	        3.87749e+07	               6594	        3.70626e+07	               6095	        2.10626e+07	            8841.49	              34472
 0TTTHHT	                 82	                360	                 54	                102	                720	                130	            58.3778	                618	            272.547	            109.113	           -21.6926	            52.5926	            62.6674	             130.31	          0.0206118	           0.973241	           -1.56927	             14.012	        4.43554e+06	              624.2	               7130	            1897.59	        2.15747e+07	               2982	        2.15747e+07	               2982	        4.65154e+07	               6722	        4.65154e+07	               6722	        2.08703e+07	            7954.04	              33902
  0THHTT	                 82	                360	                 55	                 47	                590	                230	            107.296	               1322	            293.046	            55.4433	           -27.1177	            100.945	            5.33553	             152.51	          0.0136338	            0.99634	            1.71098	            17.7485	        6.20688e+06	            597.051	             4737.5	            1897.59	         2.1358e+07	               4755	        1.60645e+07	               3170	         3.9631e+07	               8791	        2.82075e+07	               5197	        5.38793e+07	            11275.4	              41180
 0HTTHTT	                 82	                360	                 56	                 80	                700	                140	            58.0763	                555	             285.45	            138.926	            47.6925	            62.4328	            60.1734	            130.634	          0.0156621	            0.98941	           0.693685	            12.8928	        3.72626e+06	            535.571	               6677	            1897.59	        2.06507e+07	               2887	        2.06507e+07	               2887	        4.54154e+07	               6548	        4.54154e+07	               6548	        1.98429e+07	            6836.98	              35879
 0HHTTHT	                 82	                360	                 57	                 95	                710	                130	            60.2648	                599	            304.876	            199.115	           -46.5145	            107.225	            14.9272	            145.076	          0.0173909	           0.996957	           0.833605	            13.9759	        2.91301e+06	            516.162	               4883	            1897.59	        1.39151e+07	               2971	        1.25271e+07	               2529	        3.07761e+07	               6152	         2.6665e+07	               4852	        2.16521e+07	            8349.38	              35746
 0THTHTT	                 82	                360	                 58	                 97	                710	                130	            54.8403	                596	            326.148	            98.4614	           -31.3935	            106.759	            13.3103	            151.433	            0.01446	           0.970362	           0.811771	            14.6244	        3.24222e+06	            711.925	               5414	            1897.59	         1.5447e+07	               2886	        1.40993e+07	               2481	        3.35768e+07	               6268	        2.93913e+07	               4944	         2.1983e+07	             9677.4	            36034.5
 0HTTTTH	                 82	                360	                 59	                215	                720	                150	            56.8175	                587	            321.627	            200.344	           -54.6006	            121.108	            19.2919	            152.855	          0.0136599	           0.977995	           0.633755	            14.4021	        2.65923e+06	            509.904	               4522	            1897.59	        1.37444e+07	               2896	        1.27243e+07	               2569	        2.88496e+07	               5890	        2.58802e+07	               4932	        2.12803e+07	               8385	              36937
 0THTTHT	                 82	                360	                 60	                 66	                680	                140	            56.7644	                580	            335.653	            152.745	           -86.7595	            114.339	            22.5145	              151.5	          0.0154663	           0.994161	            1.31607	            13.4908	        3.39728e+06	            596.231	               5844	            1897.59	        1.56622e+07	               2820	          1.564e+07	               2814	        3.31906e+07	               6311	         3.0199e+07	               5371	         1.9852e+07	            6376.74	            34073.5
 0TTTTTH	                 82	                360	                 61	                 62	                680	                170	            57.1117	                589	            339.944	            205.226	           -76.9689	            138.948	            20.7958	            164.084	          0.0162332	           0.992643	            1.11557	            14.0543	        2.80681e+06	            613.957	               4731	            1897.59	        1.19665e+07	               2682	        1.07547e+07	               2285	        2.22828e+07	               4956	        1.88335e+07	               3840	        2.11874e+07	            8404.24	              36138
 0THTTTH	                 82	                360	                 62	                 77	                690	                160	            59.2686	                727	            348.006	            140.206	           -86.2926	            124.692	            8.99686	            158.247	           0.017194	           0.992773	            1.15791	            16.1319	        3.17950e+06	            577.647	               4315	            1897.59	        1.33462e+07	               3005	        1.05611e+07	               2125	        2.67237e+07	               5513	        2.21004e+07	               4050	        2.83987e+07	            9285.97	              38573
 0THTTTT	                 82	                360	                 63	                 78	                690	                160	            60.6713	                743	            351.028	             193.95	           -80.4793	            142.863	            8.20682	            167.139	          0.0148995	           0.996615	           0.742909	            16.2369	        3.28057e+06	            545.179	               4406	            1897.59	         1.2068e+07	               2834	        9.86288e+06	               2121	        2.13276e+07	               4779	         1.7796e+07	               3640	        2.93132e+07	            9193.04	              38985
 0HHHHTT	                 83	                363	                  1	                 68	                690	                150	            63.2285	                582	            192.555	            103.253	            68.8325	            39.5942	            66.7489	            128.996	          0.0155248	           0.992849	           0.607496	            12.7927	        3.42205e+06	            481.962	             5864.5	            1799.29	        1.96005e+07	               3038	        1.96005e+07	               3038	        4.47285e+07	               6866	        4.47285e+07	               6866	        1.91103e+07	            5801.34	            33377.5
0THTTHTH	                 83	                363	                  2	                111	                820	                 70	            26.7422	                275	            337.175	            138.909	           -87.9414	            113.895	            21.8256	            151.941	          0.0218024	           0.987395	                  0	            13.4054	        1.56497e+06	            575.902	               5639	            1799.29	        9.65455e+06	               1798	        9.65455e+06	               1798	         2.3759e+07	               4597	         2.1712e+07	               3935	        8.97726e+06	            6729.51	              33221
0THTTHTT	                 83	                363	                  3	                112	                820	                 70	            30.4235	                296	            338.723	            164.909	            89.7915	            120.807	            17.5514	            154.029	          0.0160239	           0.874115	                  0	            12.6785	        1.63213e+06	            549.861	             5526.5	            1799.29	        9.93933e+06	               1896	        9.90723e+06	               1887	        2.32793e+07	               4671	        2.15245e+07	               4107	        9.81222e+06	            5135.66	              33042
0TTHHHTH	                 83	                363	                  4	                113	                820	                 70	            31.0449	                351	            100.191	            150.661	           -13.3341	             125.81	            12.8594	            153.463	         0.00789491	           0.825453	                  0	            14.9549	        1.80951e+06	            789.745	               5283	            1799.29	         9.5679e+06	               2037	        8.40873e+06	               1694	        2.31176e+07	               5081	        1.94208e+07	               3929	         1.2311e+07	            11351.3	              35662
0THHHTHH	                 83	                363	                  5	                114	                820	                 70	            33.2005	                358	            128.709	            75.4609	            38.7323	            108.447	            7.45007	            154.204	          0.0154666	            0.97306	                  0	            14.2211	        1.81093e+06	              653.4	             5150.5	            1799.29	        1.01489e+07	               2097	         8.0317e+06	               1492	        2.35461e+07	               5169	        1.70913e+07	               3199	        1.35875e+07	            7665.42	            38232.5
0THHHTHT	                 83	                363	                  6	                115	                820	                 70	            32.5662	                367	            150.093	            56.0436	             48.535	              102.7	            7.90317	            154.129	           0.014726	            0.95588	                  0	            14.7683	        1.78356e+06	            630.653	               4946	            1799.29	        9.71971e+06	               2112	        7.52297e+06	               1476	        2.33749e+07	               5153	        1.68176e+07	               3139	        1.41097e+07	            9001.67	              38964
 0TTHTHH	                 83	                363	                  7	                217	                700	                160	            63.0608	                616	            140.365	             82.461	            35.3659	            94.8631	            20.3834	            147.198	          0.0171093	           0.983135	            1.05056	            13.3261	        3.67372e+06	            475.412	             5958.5	            1799.29	        1.67975e+07	               3093	        1.66901e+07	               3065	        3.51639e+07	               6917	        3.05518e+07	               5565	        2.12072e+07	            8223.21	              35157
