    cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
  0HTTTTH	                 43	                123	                 87	                120	                114	                 18	             99.702	               1442	            769.583	            696.769	             0.5889	            221.905	            70.4107	            276.965	          0.0281001	           0.992915	            2.47916	            19.8546	        4.93267e+07	            8045.45	            34495.5	                NaN	        1.69523e+08	               4975	        1.69523e+08	               4975	        3.25093e+08	               9883	        3.25093e+08	               9883	           0.870845	        4.93267e+07	            8045.45	            34495.5	            728.129	             669.08	            811.037	            724.459	                  1	            793.462	            722.753
  0HTTHTT	                 43	                123	                 88	                117	                111	                 33	            94.7026	               1700	             830.11	            597.265	           -2.13881	            234.955	            13.4397	            290.331	          0.0234681	           0.999313	            2.27149	            24.3891	        6.12681e+07	            8568.94	              37014	                NaN	        1.71666e+08	               5202	        1.24009e+08	               3648	        3.29848e+08	              10062	        2.00195e+08	               6010	           -2.75017	        6.12681e+07	            8568.94	              37014	            855.583	            637.181	            804.637	             557.35	                  2	            799.616	            591.868
  0HTTTHT	                 43	                123	                 89	                114	                108	                 24	            99.4988	               1414	            802.992	            698.014	           -2.49863	            249.217	             46.095	            290.505	          0.0241323	           0.994028	            2.35081	            19.0898	        4.82575e+07	            7319.19	              34225	                NaN	        1.66986e+08	               4931	        1.65894e+08	               4868	        3.22962e+08	               9803	        3.16074e+08	               9541	            3.01472	        4.82575e+07	            7319.19	              34225	            842.807	            727.842	            763.176	            668.186	                  1	            791.557	            688.746
 0TTTTHHH	                 43	                123	                 90	                185	                126	                 18	            72.7786	               1039	            794.788	            758.842	           0.812713	            282.756	            34.0602	            310.548	           0.026439	           0.932489	                  0	            19.3239	        3.60786e+07	               8128	              35141	                NaN	        1.29378e+08	               3851	        1.29378e+08	               3851	        2.64572e+08	               8019	        2.56011e+08	               7715	           -2.86702	        3.60786e+07	               8128	              35141	            769.769	            732.418	            819.807	            785.266	                  2	            781.927	            750.277
 0TTTTHHT	                 43	                123	                 91	                186	                126	                 18	            71.8964	               1050	             846.03	            796.702	           -2.54107	            345.719	            18.6497	            354.269	          0.0220898	           0.973861	                  0	            19.7691	        3.61837e+07	            7546.41	              34521	                NaN	        1.26419e+08	               3744	        1.12789e+08	               3299	        2.24778e+08	               6876	        1.87259e+08	               5636	           -2.46428	        3.61837e+07	            7546.41	              34521	            875.688	            817.015	            816.371	            776.388	                  1	            816.635	            775.399
 0HTHHTTH	                 43	                123	                 92	                187	                126	                 18	            56.7553	                927	            801.611	            672.319	           0.582057	            234.199	            55.7202	            283.515	          0.0319287	           0.994587	                  0	            22.2225	        3.20854e+07	            9026.01	              34873	                NaN	        1.17024e+08	               3452	        1.17024e+08	               3452	        2.39894e+08	               7324	        2.39894e+08	               7324	            2.25033	        3.20854e+07	            9026.01	              34873	            777.906	            656.719	            825.315	             687.92	                  1	            791.575	            674.389
  0HTTTTT	                 43	                123	                 93	                121	                114	                 18	            109.757	               1772	             845.94	             749.96	           -2.51327	            314.721	            12.2086	            329.607	          0.0246442	           0.998956	             3.0134	            21.4997	         6.3215e+07	            8458.79	              35348	                NaN	        1.83735e+08	               5521	        1.56036e+08	               4583	        3.26424e+08	               9901	        2.79855e+08	               8372	           -2.44044	         6.3215e+07	            8458.79	              35348	            890.337	            782.217	            801.542	            717.703	                  5	            812.668	            717.338
 0HHTTTHT	                 43	                123	                 94	                188	                126	                 18	            63.0882	                860	            810.709	             604.83	           -2.16523	            217.516	            33.5425	            279.846	          0.0274809	           0.996153	                  0	            18.6594	        2.89454e+07	            7753.29	            33692.5	                NaN	        1.15357e+08	               3459	        1.15357e+08	               3459	        2.42436e+08	               7403	        2.32121e+08	               7004	            2.72096	        2.89454e+07	            7753.29	            33692.5	            828.375	            630.963	            793.043	            578.697	                  1	            797.579	            603.675
 0HHTHTTT	                 43	                123	                 95	                163	                123	                 21	             77.354	               1161	            747.083	            588.635	           -3.07413	            151.874	            55.5574	            251.869	          0.0365374	           0.944735	            6.54776	            20.2476	        3.87802e+07	            7564.68	              33837	                NaN	        1.38695e+08	               4058	        1.38695e+08	               4058	         2.7241e+08	               8346	         2.7241e+08	               8346	            2.67971	        3.87802e+07	            7564.68	              33837	            785.672	            591.242	            708.494	            586.028	                  3	            742.124	             588.19
 0HHTTHTT	                 43	                123	                 96	                145	                123	                 21	             65.557	               1029	            733.418	            569.445	           -3.03229	             135.19	            35.4476	            247.108	          0.0201485	           0.709783	           -4.70066	            20.7636	        3.47338e+07	            8716.43	              34231	                NaN	        1.23625e+08	               3663	        1.23625e+08	               3663	        2.54007e+08	               7683	        2.49863e+08	               7531	            2.93964	        3.47338e+07	            8716.43	              34231	            766.001	            573.021	            700.835	            565.869	                  2	            714.363	            571.109
 0TTHTTTT	                 43	                123	                 97	                189	                126	                 18	            58.8169	                919	            615.723	            611.731	           -3.05969	            59.3144	             83.788	             231.42	          0.0275308	            0.99777	                  0	            21.0128	        3.09293e+07	             9829.6	              34056	                NaN	        1.13771e+08	               3416	        1.13771e+08	               3416	        2.41279e+08	               7308	        2.41279e+08	               7308	           -2.95832	        3.09293e+07	             9829.6	              34056	            645.032	            614.137	            586.413	            609.325	                  4	            600.936	            606.926
 0TTHTTTH	                 43	                123	                 98	                190	                126	                 18	             63.817	               1001	            568.023	            626.309	          -0.617653	            77.9233	            71.2332	             237.92	          0.0266349	           0.998317	                  0	            20.8487	         3.5693e+07	            8820.68	              36915	                NaN	        1.21394e+08	               3678	        1.21394e+08	               3678	          2.531e+08	               7718	          2.531e+08	               7718	           -1.55902	         3.5693e+07	            8820.68	              36915	             542.01	            644.788	            594.036	             607.83	                  1	            564.695	            601.389
 0HHTHTHH	                 43	                123	                 99	                158	                123	                 21	            76.3026	               1169	            561.458	            541.179	            0.86152	             39.963	            48.5939	             232.09	          0.0303774	           0.986544	             1.9646	            21.3132	        4.08164e+07	            8626.91	              35787	                NaN	        1.39907e+08	               4152	        1.39907e+08	               4152	        2.79254e+08	               8488	        2.79254e+08	               8488	          0.0901044	        4.08164e+07	            8626.91	              35787	             536.61	            512.228	            586.305	            570.129	                  2	            570.829	            537.769
 0HHTHHTT	                 43	                123	                100	                191	                126	                 18	            66.2201	               1175	              570.5	            440.138	            2.05637	            118.172	            11.7188	            248.293	          0.0337077	           0.992452	                  0	            23.2367	        4.18069e+07	            8916.07	              37187	                NaN	        1.30968e+08	               3967	        1.08028e+08	               3203	        2.64898e+08	               8131	        2.00597e+08	               6096	            1.15931	        4.18069e+07	            8916.07	              37187	            585.953	            410.855	            555.047	            469.421	                  1	            562.831	            451.915
 0HHHTHHT	                 43	                123	                101	                151	                123	                 21	            80.4018	               1211	            505.704	            421.296	            2.42415	            162.898	            77.2608	            267.929	          0.0261557	           0.976916	             1.3203	            20.4034	        4.22537e+07	            9216.87	              35452	                NaN	        1.45611e+08	               4284	        1.45611e+08	               4284	        2.85048e+08	               8687	        2.85048e+08	               8687	           -1.17961	        4.22537e+07	            9216.87	              35452	            535.995	            394.866	            475.413	            447.727	                  1	            496.901	            424.943
 0HHHTTTT	                 43	                123	                102	                192	                126	                 18	            62.1718	                958	            576.449	            323.671	            1.99641	            232.245	             17.875	            302.478	          0.0239794	           0.859567	                  0	            21.0089	        3.37757e+07	            8843.13	              34947	                NaN	        1.20969e+08	               3606	        1.06275e+08	               3134	        2.52276e+08	               7622	        1.95355e+08	               5841	            2.00979	        3.37757e+07	            8843.13	              34947	            589.284	            295.359	            563.614	            351.984	                  2	            572.952	            346.822
 0THTHHTT	                 44	                126	                  1	                177	                126	                 18	            71.3929	               1044	            412.229	            481.849	           -1.77382	            204.076	            31.3875	            295.807	          0.0300399	           0.983631	           0.735734	              20.25	        3.58028e+07	            7635.93	              33999	                NaN	        1.29973e+08	               3874	        1.28632e+08	               3819	        2.65759e+08	               8062	         2.4337e+08	               7338	          -0.585967	        3.58028e+07	            7635.93	              33999	            419.426	            516.812	            405.032	            446.885	                  3	            418.405	            497.499
 0TTTHHHH	                 44	                126	                  2	                193	                129	                 15	            76.8881	                980	            502.009	              558.4	           0.816365	            100.512	            80.6561	            252.335	          0.0265492	           0.992735	                  0	            17.6508	        3.26829e+07	            7376.56	            33579.5	                NaN	        1.31324e+08	               3877	        1.31324e+08	               3877	        2.65477e+08	               8100	        2.65477e+08	               8100	            1.42297	        3.26829e+07	            7376.56	            33579.5	             475.68	            530.387	            528.339	            586.413	                  4	             507.95	            580.689
 0HHHTHTT	                 44	                126	                  3	                154	                123	                 21	            81.2618	               1106	            557.431	            317.944	             1.8926	             241.96	            33.9802	            313.746	          0.0265604	           0.993671	            2.27805	            18.7725	        3.74954e+07	            7277.27	            33926.5	                NaN	         1.4155e+08	               4141	        1.29156e+08	               3746	        2.81135e+08	               8557	        2.36968e+08	               7180	            2.20772	        3.74954e+07	            7277.27	            33926.5	            570.282	            279.399	             544.58	            356.489	                  3	            541.334	            345.997
 0HHHTTTT	                 44	                126	                  4	                192	                126	                 18	            78.8653	               1146	            576.563	            318.415	            1.84964	            238.669	            31.4184	             312.19	          0.0239794	           0.859567	            5.56451	             19.874	        3.92815e+07	            9217.13	              33863	                NaN	        1.39507e+08	               4153	        1.27853e+08	               3778	          2.813e+08	               8549	        2.33376e+08	               7052	            1.91484	        3.92815e+07	            9217.13	              33863	            587.417	            280.506	            565.709	            356.325	                  2	            575.035	            346.149
 0HTHHHTT	                 44	                126	                  5	                132	                120	                 24	            69.5019	               1063	            773.845	            629.672	           -2.98136	            186.655	             85.189	            269.861	            0.02859	           0.988209	            1.80998	            20.7785	        3.62212e+07	             7294.1	              34253	                NaN	        1.30068e+08	               3831	        1.30068e+08	               3831	        2.62224e+08	               7955	        2.62224e+08	               7955	            3.06324	        3.62212e+07	             7294.1	              34253	            808.151	            635.216	            739.539	            624.127	                  2	            762.884	            625.347
  0HTHHTH	                 44	                126	                  6	                111	                108	                 24	            126.617	               1918	            767.899	            648.092	           0.196568	            189.481	            91.3046	             270.15	          0.0282261	           0.999038	            3.76372	            21.1695	        6.53647e+07	            7783.67	            34273.5	                NaN	         2.0527e+08	               6089	         2.0527e+08	               6089	        3.82113e+08	              11653	        3.82113e+08	              11653	            1.90852	        6.53647e+07	            7783.67	            34273.5	             705.81	            635.727	            829.988	            660.456	                  1	            773.067	            654.559
 0TTTTHHH	                 44	                126	                  7	                185	                126	                 18	            76.8072	               1129	            799.721	            764.375	           0.718037	            287.156	            31.1794	            318.953	           0.026439	           0.932489	            1.34288	            20.3037	         3.8746e+07	            8199.64	              34420	                NaN	        1.39116e+08	               4124	        1.39116e+08	               4124	        2.78717e+08	               8446	        2.67278e+08	               8045	           -2.70118	         3.8746e+07	            8199.64	              34420	            770.799	            739.109	            828.643	            789.641	                  2	            791.995	            762.571
 0HHTTTHH	                 44	                126	                  8	                167	                126	                 18	            65.6257	               1021	            787.405	            571.223	           0.693089	            185.573	            36.6441	            273.504	          0.0172115	           0.925429	            1.31861	             20.604	        3.50985e+07	            8619.41	              35602	                NaN	        1.24264e+08	               3755	        1.24264e+08	               3755	        2.59526e+08	               7817	         2.5119e+08	               7501	            2.41338	        3.50985e+07	            8619.41	              35602	            762.162	            550.259	            812.647	            592.188	                  2	            783.788	            582.922
 0TTHHHHH	                 44	                126	                  9	                137	                123	                 21	            69.6038	               1345	            363.616	            602.368	           -1.59607	            243.389	            12.6217	            323.246	          0.0275467	           0.995276	             1.8974	             25.271	        4.82229e+07	            8721.52	              37262	                NaN	         1.1921e+08	               3616	        1.03302e+08	               3069	        2.04596e+08	               6247	        1.69463e+08	               5092	          -0.846752	        4.82229e+07	            8721.52	              37262	            364.496	            637.159	            362.737	            567.577	                  2	            393.405	            588.169
 0TTHHHHT	                 44	                126	                 10	                138	                123	                 21	             85.997	               1597	            373.008	            533.559	            1.82239	             230.54	            11.9141	            313.285	          0.0271183	           0.987478	            2.35612	            24.3875	        5.71547e+07	            8935.64	              36327	                NaN	        1.57127e+08	               4688	         1.2241e+08	               3568	        2.64814e+08	               8074	        2.04006e+08	               6150	            2.01843	        5.71547e+07	            8935.64	              36327	            383.712	            491.914	            362.303	            575.203	                  1	            382.314	            547.944
 0THTHTHH	                 44	                126	                 11	                142	                123	                 21	            66.2712	               1124	             471.16	             360.72	            1.30106	            235.059	             57.186	            310.362	          0.0267495	            0.99735	            1.73457	            22.2077	        3.88938e+07	            10209.7	            36069.5	                NaN	        1.29013e+08	               3877	        1.29013e+08	               3877	        2.61942e+08	               8021	        2.61942e+08	               8021	           -1.93204	        3.88938e+07	            10209.7	            36069.5	             462.33	            328.782	             479.99	            392.657	                  1	            473.262	             363.26
 0HTHHHHH	                 44	                126	                 12	                264	                126	                 18	            60.9767	                953	            649.923	             628.38	            2.86713	            86.8147	            67.3298	            239.995	          0.0312713	           0.991382	            1.24566	            20.5746	        3.28368e+07	            7445.75	              34707	                NaN	        1.16974e+08	               3492	        1.16974e+08	               3492	        2.45521e+08	               7420	        2.45521e+08	               7420	            1.59536	        3.28368e+07	            7445.75	              34707	            679.271	            620.116	            620.576	            636.643	                  1	            653.634	            625.259
 0HTHHHTH	                 44	                126	                 13	                135	                120	                 24	            75.2974	               1171	            710.442	            620.956	          0.0208507	            126.161	            84.9854	            248.491	          0.0287365	           0.994762	            1.90241	            20.6893	        3.95274e+07	            7795.87	              34027	                NaN	        1.34825e+08	               4017	        1.34825e+08	               4017	        2.71381e+08	               8249	        2.71381e+08	               8249	           0.852137	        3.95274e+07	            7795.87	              34027	            672.801	            620.172	            748.082	            621.741	                  1	            718.072	            627.828
 0THHTTTT	                 44	                126	                 14	                183	                126	                 18	            64.3895	                996	            838.173	            670.494	           -2.03964	             262.17	            33.5127	            305.888	          0.0260287	           0.807784	            1.34241	             20.477	        3.39515e+07	            7896.25	            34689.5	                NaN	        1.23966e+08	               3685	        1.23966e+08	               3685	        2.54138e+08	               7741	        2.43054e+08	               7339	           -2.85647	        3.39515e+07	            7896.25	            34689.5	             852.72	            699.215	            823.625	            641.773	                  5	              829.7	             667.26
 0HHTTTTH	                 44	                126	                 15	                175	                126	                 18	             63.508	               1101	            856.975	            662.026	            1.11961	             275.82	            13.0328	            314.959	          0.0293192	           0.997565	             1.5356	            23.1024	          3.929e+07	            8101.57	              35852	                NaN	        1.25411e+08	               3793	        1.01669e+08	               3010	        2.57367e+08	               7857	        1.86711e+08	               5639	           -2.15705	          3.929e+07	            8101.57	              35852	             843.13	             633.45	            870.821	            690.603	                  1	            840.535	            657.617
 0HHTTTTT	                 44	                126	                 16	                176	                126	                 18	            73.7431	               1279	            876.844	            718.195	           -1.99102	            318.883	            11.3702	            339.766	          0.0169012	           0.959648	            1.92141	            23.1025	        4.57019e+07	            7979.98	              35823	                NaN	        1.37515e+08	               4216	        9.80772e+07	               2924	        2.66808e+08	               8121	         1.7773e+08	               5313	           -2.00175	        4.57019e+07	            7979.98	              35823	            891.886	            751.858	            861.801	            684.531	                  5	            852.669	            703.695
 0THTHHHH	                 44	                126	                 17	                139	                123	                 21	            74.6949	               1379	            425.671	            366.951	           -1.58579	             258.61	            13.0098	            325.766	          0.0308584	           0.995678	            2.48255	             24.152	        4.85688e+07	             8982.8	              36273	                NaN	        1.45049e+08	               4330	        1.20679e+08	               3547	         2.8467e+08	               8666	        2.09939e+08	               6345	          -0.875318	        4.85688e+07	             8982.8	              36273	            426.231	            404.294	            425.111	            329.607	                  1	            435.751	            368.229
 0TTTHTHT	                 44	                126	                 18	                194	                129	                 15	            67.8299	               1222	            533.785	            700.053	           -2.16679	            159.892	            11.8458	             270.74	           0.027672	           0.973372	                  0	            24.0822	        4.46797e+07	            8333.85	            37784.5	                NaN	        1.31268e+08	               4071	        8.58052e+07	               2603	        2.73391e+08	               8287	        1.45234e+08	               4324	          -0.505468	        4.46797e+07	            8333.85	            37784.5	            552.822	            728.121	            514.747	            671.985	                  1	            550.148	            670.707
 0THHTHHH	                 44	                126	                 19	                195	                129	                 15	            66.8031	               1020	            533.596	             538.68	           0.836636	            70.9531	            70.3466	            244.025	          0.0335146	           0.966449	                  0	             20.335	        3.54662e+07	            7641.21	            35673.5	                NaN	        1.26127e+08	               3739	        1.26127e+08	               3739	        2.55353e+08	               7784	        2.55353e+08	               7784	           0.200627	        3.54662e+07	            7641.21	            35673.5	            511.218	            513.883	            555.974	            563.477	                  3	            540.809	            535.242
 0THHTHHT	                 44	                126	                 20	                196	                129	                 15	            60.0289	                973	            564.276	            584.398	           -1.94345	            47.8014	            81.1791	            238.538	          0.0302576	           0.992483	                  0	            21.7014	          3.324e+07	            8984.18	              35280	                NaN	        1.19035e+08	               3539	        1.19035e+08	               3539	        2.43309e+08	               7471	        2.43309e+08	               7471	           -2.22246	          3.324e+07	            8984.18	              35280	            575.204	            612.352	            553.349	            556.443	                  1	            561.812	             570.93
 0HHTHHTT	                 44	                126	                 21	                191	                126	                 18	            71.9208	               1258	            576.455	             434.11	             2.1465	            124.319	             11.631	            256.405	          0.0337077	           0.992452	            1.90022	            23.0056	        4.47962e+07	            8546.85	            37000.5	                NaN	         1.3822e+08	               4185	        1.14111e+08	               3381	        2.76461e+08	               8469	        2.09896e+08	               6362	            1.68002	        4.47962e+07	            8546.85	            37000.5	            596.032	            403.946	            556.877	            464.274	                  1	            565.489	            445.328
 0HHTHHHT	                 44	                126	                 22	                131	                120	                 24	             82.702	               1482	            614.143	            318.168	            1.16658	            237.791	            12.8014	            313.396	          0.0278788	           0.982535	            2.19497	            23.5572	         5.3148e+07	            8923.26	            36676.5	                NaN	         1.5246e+08	               4655	        9.93537e+07	               2960	        3.03721e+08	               9223	        1.54689e+08	               4614	            1.68974	         5.3148e+07	            8923.26	            36676.5	             597.88	            280.149	            630.406	            356.187	                  4	            592.218	            345.497
 0HHTHHHH	                 44	                126	                 23	                130	                120	                 24	            84.9449	               1565	            607.854	            380.485	           -1.50909	             175.27	            13.6075	            278.184	           0.027596	           0.976595	            2.95362	            24.2402	        5.51764e+07	            8737.98	              36689	                NaN	         1.5593e+08	               4721	        1.22035e+08	               3623	        3.03897e+08	               9298	        2.02009e+08	               6123	           -2.93797	        5.51764e+07	            8737.98	              36689	            605.235	            422.877	            610.474	            338.093	                  1	            590.245	            371.317
 0TTHTTTH	                 44	                126	                 24	                190	                126	                 18	            70.3732	               1107	            571.472	            624.608	          -0.788359	            75.5898	            81.2174	            242.181	          0.0266349	           0.998317	            2.18537	            20.6641	        3.93618e+07	            9129.44	              36852	                NaN	        1.29229e+08	               3928	        1.29229e+08	               3928	        2.64535e+08	               8064	        2.64535e+08	               8064	           -1.37748	        3.93618e+07	            9129.44	              36852	            546.666	            649.562	            596.279	            599.654	                  1	            571.743	            613.934
 0TTTHTTH	                 44	                126	                 25	                171	                126	                 18	            66.2215	               1164	            576.534	            700.037	          0.0364536	            146.678	            12.9714	            261.984	          0.0332741	           0.979726	             1.5943	             22.908	        4.03466e+07	            8581.15	              34889	                NaN	        1.27678e+08	               3821	        1.05058e+08	               3085	        2.57285e+08	               7885	        1.80965e+08	               5482	          -0.568749	        4.03466e+07	            8581.15	              34889	            543.446	             698.83	            609.623	            701.244	                  1	            596.416	             683.39
 0TTTHTTT	                 44	                126	                 26	                172	                126	                 18	            76.4415	               1343	            636.453	            688.473	            2.94152	            137.076	            12.3914	            253.441	          0.0275822	           0.992339	            2.24242	            23.3265	        4.67278e+07	             8561.4	              35434	                NaN	        1.43418e+08	               4326	         1.1898e+08	               3526	        2.86651e+08	               8726	        2.18496e+08	               6605	            2.65391	        4.67278e+07	             8561.4	              35434	            673.912	            680.877	            598.995	            696.069	                  3	            620.132	            689.823
 0HTTHHHH	                 44	                126	                 27	                146	                123	                 21	            65.7588	               1109	            575.998	            495.895	            0.99689	            65.3823	              11.61	            240.442	          0.0170533	           0.926557	            0.92401	            22.3853	        3.96944e+07	            7647.02	              36397	                NaN	        1.27253e+08	               3854	        1.03331e+08	               3065	        2.61636e+08	               7958	        2.00358e+08	               6020	           0.273846	        3.96944e+07	            7647.02	              36397	            558.147	            468.284	            593.849	            523.507	                  4	            583.316	            503.822
 0HTTHHHT	                 44	                126	                 28	                147	                123	                 21	            68.8713	               1242	            620.192	            531.381	           -2.77107	            30.0606	            12.0011	            233.948	          0.0265465	           0.998782	            1.96957	               23.7	        4.44906e+07	            8183.21	              36626	                NaN	        1.35772e+08	               4077	        1.09305e+08	               3214	        2.71635e+08	               8297	        1.98861e+08	               6010	           -1.03672	        4.44906e+07	            8183.21	              36626	             652.29	             543.85	            588.093	            518.911	                  1	            622.627	            534.844
 0HTTHHTH	                 44	                126	                 29	                197	                129	                 15	            63.9885	               1192	            676.763	            544.533	         -0.0752524	            75.1097	             12.535	            238.579	          0.0290309	           0.997208	                  0	             24.384	        4.24318e+07	            7835.26	              36673	                NaN	        1.28577e+08	               3863	        1.03259e+08	               3042	        2.60509e+08	               7925	        1.86405e+08	               5612	           -1.08247	        4.24318e+07	            7835.26	              36673	             644.86	            546.938	            708.667	            542.127	                  1	            677.993	            553.061
 0HTTHHTT	                 44	                126	                 30	                198	                129	                 15	            61.8667	               1108	            731.837	            547.085	           -2.98267	            129.637	            12.7819	            252.754	          0.0347517	           0.947033	                  0	            23.6803	        3.84791e+07	            8248.82	              35300	                NaN	        1.24816e+08	               3720	         1.1086e+08	               3267	        2.54615e+08	               7708	        2.04366e+08	               6120	            1.44676	        3.84791e+07	            8248.82	              35300	             762.38	             551.98	            701.293	            542.189	                  2	            732.951	            558.148
 0THHTHTH	                 44	                126	                 31	                148	                123	                 21	             65.667	               1176	            597.128	            588.684	           0.561774	            33.4427	            73.6591	            235.159	          0.0242973	           0.929045	           0.555106	            23.6278	        4.14284e+07	            9578.35	              36487	                NaN	        1.32467e+08	               3934	        1.32467e+08	               3934	        2.63882e+08	               8066	        2.63882e+08	               8066	          -0.506012	        4.14284e+07	            9578.35	              36487	            569.341	            571.194	            624.916	            606.174	                  1	            596.577	            588.653
 0THHTHTT	                 44	                126	                 32	                161	                123	                 21	            67.3434	               1126	            653.922	             600.95	           -2.92087	            68.5264	            65.9567	            236.852	           0.028892	           0.996495	            1.92086	            22.0549	        3.91976e+07	            8107.38	              35776	                NaN	        1.26588e+08	               3820	        1.26588e+08	               3820	        2.61345e+08	               7924	        2.61345e+08	               7924	            -1.8705	        3.91976e+07	            8107.38	              35776	            686.777	            608.322	            621.067	            593.578	                  2	             655.62	            601.978
 0HHTHTTH	                 44	                126	                 33	                162	                123	                 21	            80.7639	               1296	            687.149	            584.041	         -0.0154307	            89.2908	            51.2503	            240.355	          0.0253012	           0.922106	            3.14226	            21.7205	        4.37735e+07	            8116.84	            34136.5	                NaN	        1.45189e+08	               4294	        1.45189e+08	               4294	         2.8481e+08	               8694	         2.8481e+08	               8694	          -0.371393	        4.37735e+07	            8116.84	            34136.5	            646.772	            584.664	            727.526	            583.418	                  1	            693.655	             583.22
 0HTHTTHH	                 44	                126	                 34	                199	                129	                 15	            61.0854	                967	            727.796	            685.356	           0.731495	            180.335	            58.3115	            265.473	          0.0283769	           0.991749	                  0	            20.8826	        3.40808e+07	            7944.17	              36289	                NaN	        1.19567e+08	               3553	        1.19567e+08	               3553	        2.43932e+08	               7483	        2.43932e+08	               7483	           0.503982	        3.40808e+07	            7944.17	              36289	            705.067	            664.954	            750.525	            705.758	                  2	            747.363	            697.191
 0TTTTHTH	                 44	                126	                 35	                173	                126	                 18	            81.1201	               1465	             760.39	            773.141	           0.314118	             268.75	            12.5992	            309.635	          0.0277589	           0.994523	             2.3973	            23.9822	        5.23393e+07	            9894.15	              36389	                NaN	        1.51368e+08	               4591	        1.08469e+08	               3207	        3.00287e+08	               9119	        1.90806e+08	               5720	           0.756022	        5.23393e+07	            9894.15	              36389	            721.814	            760.609	            798.965	            785.673	                  1	            787.311	            769.844
  0HTTHTH	                 44	                126	                 36	                116	                111	                 24	            92.7379	               1725	            778.236	            540.788	           0.414903	            176.381	            12.2312	            272.055	          0.0284757	           0.998011	            2.52634	            24.8377	        6.21699e+07	            8757.62	              36968	                NaN	        1.69615e+08	               5162	        1.18755e+08	               3529	        3.29125e+08	               9998	        1.90663e+08	               5692	            1.38739	        6.21699e+07	            8757.62	              36968	            735.801	            522.096	            820.671	            559.479	                  1	            785.886	            571.717
 0TTHHTHH	                 44	                126	                 37	                123	                117	                 24	            88.8693	               1523	            402.467	            641.122	         -0.0832033	            217.505	            13.8857	             306.54	          0.0242587	           0.986294	            1.77166	             23.044	        5.33933e+07	             8143.4	              35258	                NaN	        1.57259e+08	               4767	        1.14733e+08	               3402	        2.90198e+08	               8862	        1.87469e+08	               5678	            -1.1537	        5.33933e+07	             8143.4	              35258	            358.187	            644.815	            446.748	            637.429	                  2	            423.176	            605.957
 0TTHHTHT	                 44	                126	                 38	                124	                117	                 21	            92.1836	               1285	            463.111	            613.932	            2.02984	             151.06	            33.9116	            270.474	          0.0323952	            0.99482	            2.75154	            19.3315	        4.40318e+07	            7377.15	              34811	                NaN	        1.56657e+08	               4599	        1.46973e+08	               4278	        3.04253e+08	               9303	        2.61393e+08	               7940	           -2.77157	        4.40318e+07	            7377.15	              34811	            483.533	            572.611	            442.688	            655.252	                  1	            446.035	            609.026
 0TTHHHTH	                 44	                126	                 39	                200	                129	                 15	            77.6483	               1134	             389.54	            554.117	            -1.2535	             212.95	            32.5675	            302.993	          0.0226915	           0.988517	                  0	            19.6501	        3.79736e+07	            7603.19	              34017	                NaN	         1.3805e+08	               4081	         1.3805e+08	               4081	        2.77892e+08	               8398	        2.66849e+08	               7995	           -1.80982	        3.79736e+07	            7603.19	              34017	            377.427	            591.003	            401.653	            517.231	                  1	            391.398	            539.483
