    cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
  0HTTTHH	                 42	                120	                 23	                 88	                114	                 21	             90.726	               1619	            406.721	             781.09	          -0.351212	            269.892	            13.3196	            325.643	          0.0279752	           0.990395	              2.051	            24.1007	        5.81199e+07	            8199.12	              36549	                NaN	        1.63835e+08	               4968	        1.29646e+08	               3859	        3.22741e+08	               9724	        2.31655e+08	               6884	                  0	        5.81199e+07	            8199.12	              36549	            364.128	            796.697	            449.315	            765.484	                  2	            434.869	              763.4
  0HTTTHT	                 42	                120	                 24	                 89	                114	                 27	            70.1044	               1022	            470.072	            753.325	             2.5003	            214.378	            34.3587	            291.611	          0.0294438	           0.989034	            1.71905	            19.3771	        3.53702e+07	            7308.96	              35301	                NaN	        1.27438e+08	               3788	        1.27422e+08	               3787	         2.5896e+08	               7908	        2.45108e+08	               7375	                  0	        3.53702e+07	            7308.96	              35301	            498.161	            732.355	            441.984	            774.294	                  1	            458.832	            751.675
  0HTTHTH	                 42	                120	                 25	                 74	                111	                 30	            77.4053	               1241	            436.981	            747.973	            2.77464	            225.564	            36.0407	            297.115	          0.0250542	           0.994727	             2.0466	            21.2193	        4.22264e+07	            8403.83	              34772	                NaN	        1.43972e+08	               4256	        1.43972e+08	               4256	        2.82861e+08	               8664	         2.8013e+08	               8559	                  0	        4.22264e+07	            8403.83	              34772	            473.107	            734.087	            400.855	            761.858	                  1	            419.303	            755.032
  0HHTTHT	                 42	                120	                 26	                 66	                111	                 21	            94.7128	               1543	            471.535	            702.174	           -3.11299	            168.407	            68.1131	            266.334	          0.0302821	            0.99172	            2.12278	            22.3179	        5.25058e+07	            8215.28	              34384	                NaN	        1.64962e+08	               4900	        1.64962e+08	               4900	        3.12655e+08	               9661	        3.12655e+08	               9661	                  0	        5.25058e+07	            8215.28	              34384	            518.872	            703.529	            424.198	             700.82	                  1	            451.333	            709.373
  0HTTTTT	                 42	                120	                 27	                113	                123	                 24	            88.4987	               1599	            469.926	            778.804	           -0.54732	            237.851	            12.4099	            306.837	          0.0276406	           0.996605	                  0	            24.5571	        5.85278e+07	            8689.28	              37764	                NaN	        1.63515e+08	               4935	         1.1469e+08	               3333	        3.15716e+08	               9636	        1.85369e+08	               5569	                  0	        5.85278e+07	            8689.28	              37764	            432.141	            801.831	            507.712	            755.776	                  1	            463.932	            754.268
  0HTTTTH	                 42	                120	                 28	                114	                123	                 24	            72.9467	               1178	            515.003	             728.39	            1.97324	            175.725	             21.465	            271.442	           0.028214	              0.995	                  0	            21.8299	        4.13459e+07	            7682.08	              35869	                NaN	        1.38498e+08	               4126	         1.2763e+08	               3765	        2.77116e+08	               8439	         2.2816e+08	               6880	                  0	        4.13459e+07	            7682.08	              35869	            529.289	             694.83	            500.718	            761.949	                  3	            500.579	            712.584
  0THTHHT	                 42	                120	                 29	                105	                117	                 30	            102.983	               1648	            497.286	             543.54	            1.68315	            63.4475	            33.7437	            223.663	          0.0300646	           0.990969	              3.399	            21.9361	        5.66481e+07	            7632.75	            35209.5	                NaN	        1.70492e+08	               5189	        1.56634e+08	               4735	        3.33511e+08	              10151	        2.81403e+08	               8491	                  0	        5.66481e+07	            7632.75	            35209.5	            503.059	            492.373	            491.513	            594.707	                  1	             495.76	            563.686
  0TTHHHT	                 42	                120	                 30	                 57	                111	                 21	             96.567	               1591	            482.004	            658.788	           -0.20923	            126.626	            80.8929	            247.649	          0.0276787	            0.97544	             3.0206	            21.8987	        5.51331e+07	            8650.99	              35808	                NaN	        1.70347e+08	               5067	        1.70347e+08	               5067	        3.24567e+08	               9951	        3.24567e+08	               9951	                  0	        5.51331e+07	            8650.99	              35808	            434.773	            668.816	            529.234	            648.759	                  1	            479.376	            648.799
  0TTHHHH	                 42	                120	                 31	                 73	                111	                 24	            99.4639	               1471	            511.517	            611.157	            2.15237	            71.0823	             68.379	            228.564	          0.0279572	           0.996677	            2.09318	            19.8629	        5.11194e+07	            7674.22	              35413	                NaN	        1.68325e+08	               4982	        1.68325e+08	               4982	        3.21627e+08	               9870	        3.21627e+08	               9870	                  0	        5.11194e+07	            7674.22	              35413	            538.837	            569.601	            484.197	            652.713	                  2	             513.41	            588.257
  0THTTHH	                 42	                120	                 32	                109	                120	                 27	            78.3276	               1259	            516.272	            552.647	            -1.4542	            43.0966	             52.004	            219.577	          0.0276641	           0.998736	            1.97237	            21.6957	        4.24792e+07	               8008	              34901	                NaN	         1.4277e+08	               4257	         1.4277e+08	               4257	         2.8251e+08	               8641	        2.80183e+08	               8550	                  0	        4.24792e+07	               8008	              34901	            511.716	            591.545	            520.828	            513.749	                  2	            519.054	            555.205
  0THTTHT	                 42	                120	                 33	                110	                120	                 15	            102.043	               1534	             550.19	            490.394	            2.06603	            68.4381	            33.9797	            215.375	          0.0301273	           0.997047	             3.3206	             21.242	        5.26393e+07	            8665.25	              35305	                NaN	         1.6976e+08	               5138	         1.6976e+08	               5138	        3.33582e+08	              10134	        3.25926e+08	               9828	                  0	        5.26393e+07	            8665.25	              35305	            574.438	            445.502	            525.943	            535.286	                  1	            552.014	            487.494
  0HHTTTH	                 42	                120	                 34	                 80	                114	                 27	            91.3682	               1468	            527.001	             664.36	           -1.09602	            110.818	            49.8998	            241.863	          0.0264059	           0.994343	            2.17559	            21.4658	        5.15222e+07	            7778.52	            35977.5	                NaN	        1.60077e+08	               4806	        1.60077e+08	               4806	        3.13647e+08	               9538	        3.13647e+08	               9538	                  0	        5.15222e+07	            7778.52	            35977.5	            506.117	            704.991	            547.885	            623.728	                  1	            515.484	            659.186
  0HTHHTH	                 42	                120	                 35	                 60	                111	                 24	             95.909	               1631	            546.029	              711.8	           -1.06487	            154.084	            10.8193	            261.414	          0.0293615	           0.996821	            2.53276	            22.7361	        5.87024e+07	            7770.63	              36313	                NaN	        1.71289e+08	               5137	        1.23746e+08	               3615	         3.3087e+08	              10033	        2.03202e+08	               6098	                  0	        5.87024e+07	            7770.63	              36313	             522.79	            753.747	            569.269	            669.852	                  3	            552.439	            674.394
  0HHHHTH	                 42	                120	                 36	                100	                117	                 21	            92.0009	               1410	            563.035	            551.145	           -0.46416	            8.18017	            75.1935	            213.201	          0.0286383	           0.999696	            2.55074	            20.5972	        4.87463e+07	            8285.24	              35127	                NaN	        1.61667e+08	               4769	        1.61667e+08	               4769	        3.12302e+08	               9521	        3.12302e+08	               9521	                  0	        4.87463e+07	            8285.24	              35127	            521.901	            571.739	            604.168	            530.552	                  3	            566.846	            556.462
  0TTHTTH	                 42	                120	                 37	                 62	                111	                 30	            89.5978	               1355	            560.969	            530.427	          -0.505744	            27.9051	            62.6343	            212.383	          0.0296341	           0.985071	            4.04592	            20.1616	        4.70685e+07	             7749.4	              35270	                NaN	        1.59518e+08	               4658	        1.59518e+08	               4658	        3.04826e+08	               9342	        3.04826e+08	               9342	                  0	        4.70685e+07	             7749.4	              35270	            521.778	             552.13	             600.16	            508.723	                  2	            574.755	            511.673
  0HTHHHT	                 42	                120	                 38	                 75	                111	                 30	            98.4785	               1619	            611.156	            590.834	            2.59846	            61.4894	            14.1514	            219.757	          0.0279082	           0.990145	             3.4386	            22.9279	        5.77546e+07	            8808.14	              36219	                NaN	        1.71613e+08	               5179	        1.40147e+08	               4167	        3.33495e+08	              10115	        2.45612e+08	               7375	                  0	        5.77546e+07	            8808.14	              36219	            653.309	            565.386	            569.002	            616.282	                  2	             598.05	            593.631
  0HHTHHH	                 42	                120	                 39	                 69	                111	                 21	            109.568	               1673	            572.907	            586.067	           -1.01941	            31.0878	             47.069	            217.298	          0.0297785	           0.995157	             2.4646	            21.5605	        5.75384e+07	            8085.28	              35219	                NaN	        1.84993e+08	               5537	        1.84993e+08	               5537	        3.52094e+08	              10782	        3.52094e+08	              10782	                  0	        5.75384e+07	            8085.28	              35219	            544.207	            632.732	            601.606	            539.402	                  2	            577.996	            592.125
  0HTHHTT	                 42	                120	                 40	                 61	                111	                 21	            94.3063	               1634	            588.352	            639.282	            2.19233	            86.1723	            10.3674	            231.765	          0.0296412	           0.999735	            2.69068	            23.4386	        5.90498e+07	            8175.77	            37032.5	                NaN	        1.71392e+08	               5112	        1.29579e+08	               3755	        3.27326e+08	               9956	        2.16674e+08	               6522	                  0	        5.90498e+07	            8175.77	            37032.5	            615.808	            600.947	            560.896	            677.617	                  1	            570.382	            652.715
  0THTTTH	                 42	                120	                 41	                115	                123	                 18	               78.2	               1291	            585.652	             418.41	           -1.23705	            142.369	            28.6436	            226.293	          0.0322257	           0.996957	                  0	            21.9205	        4.41692e+07	            8511.22	              35556	                NaN	        1.42643e+08	               4305	        1.39058e+08	               4170	        2.87326e+08	               8733	        2.59951e+08	               7824	                  0	        4.41692e+07	            8511.22	              35556	            572.844	            455.352	            598.461	            381.467	                  1	            576.317	            431.378
  0TTTTHH	                 42	                120	                 42	                102	                117	                 27	            81.7714	               1172	            591.485	             453.28	          -0.999975	            109.893	            52.4436	            217.399	          0.0208945	           0.929607	            2.01381	            19.0625	        4.05111e+07	            7141.16	              35086	                NaN	        1.42408e+08	               4224	        1.42408e+08	               4224	        2.84299e+08	               8648	        2.84299e+08	               8648	                  0	        4.05111e+07	            7141.16	              35086	            569.393	            487.683	            613.576	            418.876	                  2	             596.94	            445.613
  0TTTHHT	                 42	                120	                 43	                111	                120	                 21	            72.1815	               1049	            610.489	            457.498	            2.16595	            113.157	            71.3368	            216.565	          0.0322355	           0.998855	            2.51303	            19.5669	        3.63704e+07	            7270.45	              34712	                NaN	         1.3367e+08	               3861	         1.3367e+08	               3861	        2.63239e+08	               8033	        2.63239e+08	               8033	                  0	        3.63704e+07	            7270.45	              34712	            630.723	            427.612	            590.255	            487.383	                  1	            619.393	            444.764
  0TTHTTT	                 42	                120	                 44	                 68	                111	                 27	            83.0022	               1127	            619.936	             475.91	            2.23312	            102.444	            74.3579	             214.42	          0.0166128	           0.953466	          -0.600668	            18.4769	         3.9106e+07	            6373.23	              35423	                NaN	        1.44086e+08	               4256	        1.44086e+08	               4256	        2.86937e+08	               8732	        2.86937e+08	               8732	                  0	         3.9106e+07	            6373.23	              35423	            645.457	            443.184	            594.415	            508.637	                  1	            620.357	            478.284
  0HHHHTT	                 42	                120	                 45	                101	                117	                 21	            94.5929	               1394	            627.126	            497.873	            2.39567	            91.0374	            53.7409	            213.254	          0.0256035	           0.957507	            2.89894	            19.6862	        4.85233e+07	            7513.04	            35566.5	                NaN	        1.60142e+08	               4768	        1.60142e+08	               4768	        3.07177e+08	               9471	        3.07177e+08	               9471	                  0	        4.85233e+07	            7513.04	            35566.5	            661.864	            465.775	            592.389	            529.971	                  1	            619.726	            498.377
  0TTTTHT	                 42	                120	                 46	                103	                117	                 24	             81.805	               1152	            616.354	            388.128	            1.93334	            179.541	            32.3544	            235.353	          0.0273468	           0.996562	            1.85668	            19.0175	        3.84931e+07	            7341.98	            33849.5	                NaN	        1.40317e+08	               4187	        1.40317e+08	               4187	        2.82479e+08	               8619	        2.73629e+08	               8279	                  0	        3.84931e+07	            7341.98	            33849.5	             630.86	            349.884	            601.848	            426.371	                  1	            618.548	            398.778
  0HHTHHT	                 42	                120	                 47	                 70	                111	                 18	            116.482	               1642	            639.393	            514.219	            2.42823	            91.6661	            33.5086	            214.408	          0.0309937	           0.993529	            2.38339	            19.2866	        5.69872e+07	            6870.75	            35435.5	                NaN	        1.86806e+08	               5546	        1.86806e+08	               5546	        3.53023e+08	              10791	        3.39964e+08	              10313	                  0	        5.69872e+07	            6870.75	            35435.5	            683.433	            476.107	            595.354	            552.331	                  1	             636.52	            524.249
  0TTTHTH	                 42	                120	                 48	                 83	                114	                 24	            73.9712	               1162	            646.981	            417.182	          -0.148095	            166.265	            38.7577	            227.896	          0.0307339	            0.99746	            1.88445	            20.6442	        4.03859e+07	            7866.21	            35492.5	                NaN	        1.34693e+08	               4018	        1.34693e+08	               4018	         2.7051e+08	               8262	        2.70305e+08	               8245	                  0	        4.03859e+07	            7866.21	            35492.5	              610.4	            422.639	            683.562	            411.724	                  1	            652.322	            407.991
  0TTTTTT	                 42	                120	                 49	                 72	                111	                 27	            92.3694	               1338	            642.028	            373.212	           -1.13921	            202.823	              29.98	            242.191	           0.027373	           0.997225	            2.60883	             19.197	        4.55629e+07	            6774.03	            34525.5	                NaN	          1.606e+08	               4703	          1.606e+08	               4703	        3.12221e+08	               9463	        3.02768e+08	               9113	                  0	        4.55629e+07	            6774.03	            34525.5	            622.709	            415.161	            661.348	            331.262	                  1	            649.803	            357.078
  0TTTTTH	                 42	                120	                 50	                 71	                111	                 27	            93.3675	               1571	             645.81	            314.983	            1.88609	            258.303	            10.5882	            273.238	          0.0247068	           0.985847	            1.70775	            22.0381	        5.47448e+07	            8361.17	              35413	                NaN	        1.65208e+08	               4991	        1.32754e+08	               3946	        3.21154e+08	               9764	        2.23844e+08	               6684	                  0	        5.47448e+07	            8361.17	              35413	            660.287	            270.601	            631.334	            359.366	                  7	            634.959	            353.512
  0TTHTHH	                 42	                120	                 51	                 95	                117	                 21	             86.014	               1290	            669.629	            432.016	          -0.210603	            167.859	             46.017	            228.155	          0.0311549	           0.997223	            2.90778	            20.4091	        4.39152e+07	            7517.81	            34526.5	                NaN	        1.50562e+08	               4434	        1.50562e+08	               4434	        2.92625e+08	               8966	        2.92625e+08	               8966	                  0	        4.39152e+07	            7517.81	            34526.5	            627.573	            441.006	            711.686	            423.025	                  1	            669.475	             437.31
  0HHHHHT	                 42	                120	                 52	                104	                117	                 21	            95.0867	               1508	            681.956	             449.82	          -0.239611	            163.944	            52.6827	            227.844	          0.0283761	           0.998739	            2.91056	            21.3775	        5.15807e+07	            7816.28	            35162.5	                NaN	        1.63689e+08	               4850	        1.63689e+08	               4850	        3.16216e+08	               9630	        3.16216e+08	               9630	                  0	        5.15807e+07	            7816.28	            35162.5	            635.771	            461.103	            728.141	            438.536	                  1	            687.646	            453.651
  0HHHTHH	                 42	                120	                 53	                 90	                114	                 18	            91.1281	               1537	            665.812	            369.273	           -1.09395	            217.084	            13.3802	            246.408	          0.0281422	           0.996674	            2.85125	            22.5259	        5.50782e+07	            7707.97	              36191	                NaN	        1.65247e+08	               4915	        1.40359e+08	               4110	        3.19582e+08	               9687	        2.57748e+08	               7765	                  0	        5.50782e+07	            7707.97	              36191	            644.899	            409.755	            686.725	            328.792	                  1	            667.743	            367.951
  0HHHTHT	                 42	                120	                 54	                 91	                114	                 21	            96.9263	               1700	            674.058	            295.825	            1.80169	             286.55	             11.393	            289.801	          0.0265763	           0.995391	            2.21609	            23.5797	        6.03533e+07	            8013.23	              35935	                NaN	        1.65208e+08	               4990	        1.17938e+08	               3466	        2.95719e+08	               8954	        1.70716e+08	               5068	                  0	        6.03533e+07	            8013.23	              35935	            685.149	            248.648	            662.968	            343.002	                  5	            651.217	            352.489
  0HHTHTT	                 42	                120	                 55	                257	                114	                 27	            94.6365	               1412	            700.824	             465.05	          -0.239677	            169.712	            33.9495	            231.461	          0.0284986	           0.998577	            3.06867	            20.1595	        4.82429e+07	            6836.03	              34624	                NaN	        1.62111e+08	               4785	        1.62111e+08	               4785	         3.1432e+08	               9565	        3.06831e+08	               9291	                  0	        4.82429e+07	            6836.03	              34624	            654.859	            476.282	             746.79	            453.817	                  1	            709.107	            476.653
  0HHHTTH	                 42	                120	                 56	                 92	                114	                 18	            103.159	               1868	            707.906	            385.585	          -0.205962	            228.013	            13.8924	            250.986	          0.0292443	           0.991592	            3.08997	            25.0126	        6.68373e+07	            8929.27	              36442	                NaN	        1.83723e+08	               5533	        1.49273e+08	               4405	         3.5026e+08	              10617	        2.64111e+08	               7911	                  0	        6.68373e+07	            8929.27	              36442	            657.416	            396.134	            758.395	            375.037	                  1	            704.525	            398.611
  0TTTHTT	                 42	                120	                 57	                 84	                114	                 27	             78.311	               1167	            714.875	            404.935	            2.96467	            218.645	            34.3834	            247.675	          0.0300455	           0.995633	            2.24678	            19.8163	           3.88e+07	            7470.75	              33653	                NaN	        1.39517e+08	               4102	        1.39517e+08	               4102	        2.76727e+08	               8454	        2.64861e+08	               8018	                  0	           3.88e+07	            7470.75	              33653	            753.419	            398.043	            676.331	            411.826	                  2	            711.512	            411.271
  0HTHTTH	                 42	                120	                 58	                 85	                114	                 24	            74.1903	               1297	             716.72	            482.308	          -0.266231	            175.055	             13.746	            235.956	          0.0303338	           0.997102	            1.47967	            23.5444	        4.57008e+07	            7404.39	              35954	                NaN	        1.41522e+08	               4220	         1.2047e+08	               3530	        2.80958e+08	               8552	        2.16918e+08	               6533	                  0	        4.57008e+07	            7404.39	              35954	            680.932	            492.068	            752.508	            472.549	                  1	            716.425	            483.147
  0HTHTTT	                 42	                120	                 59	                 93	                114	                 18	            92.3141	               1581	            784.521	            469.392	             2.7926	            242.398	            11.0602	             271.66	          0.0276393	           0.993598	            2.75965	            22.9509	        5.66006e+07	            8350.75	              36017	                NaN	        1.65472e+08	               4979	        1.17192e+08	               3427	         3.2204e+08	               9791	        1.92418e+08	               5767	                  0	        5.66006e+07	            8350.75	              36017	            827.896	            453.609	            741.147	            485.176	                  4	            737.198	            464.366
  0TTHTHT	                 42	                120	                 60	                 96	                117	                 27	            81.7489	               1222	             742.61	            418.519	            2.96235	            230.738	            42.0573	            256.106	          0.0264324	           0.999214	            2.36318	            20.1119	        4.11556e+07	            7920.39	              34151	                NaN	        1.42845e+08	               4245	        1.42845e+08	               4245	        2.85362e+08	               8673	        2.81789e+08	               8541	                  0	        4.11556e+07	            7920.39	              34151	            782.829	            411.231	             702.39	            425.806	                  3	            724.529	            424.472
  0HHHHHH	                 42	                120	                 61	                256	                117	                 21	            98.6047	               1553	            765.753	            432.537	            2.92272	            241.977	            49.2917	             265.11	          0.0314321	           0.997037	            2.73059	            21.4544	        5.29983e+07	            7938.88	              34607	                NaN	        1.70173e+08	               5020	        1.70173e+08	               5020	        3.27132e+08	               9900	        3.18673e+08	               9603	                  0	        5.29983e+07	            7938.88	              34607	            813.879	            421.832	            717.627	            443.242	                  2	            741.974	            436.437
  0HHHTTT	                 42	                120	                 62	                 94	                114	                 21	            99.7439	               1892	            790.432	            403.055	           -2.76538	            278.656	            14.6141	            286.675	            0.03116	            0.99702	            2.90272	            25.4849	        6.84805e+07	            9135.66	            37484.5	                NaN	         1.8471e+08	               5544	        1.40204e+08	               4115	        3.48925e+08	              10604	        2.18603e+08	               6547	                  0	        6.84805e+07	            9135.66	            37484.5	            836.816	            421.378	            744.048	            384.732	                  2	            745.038	            417.463
  0THHHTT	                 42	                120	                 63	                 82	                114	                 24	            74.6292	               1299	            476.001	            541.514	            1.68711	            84.6737	            12.5047	            230.088	          0.0274544	           0.995569	            1.30687	            23.3661	        4.59282e+07	             8279.6	              35875	                NaN	        1.39744e+08	               4231	        1.04737e+08	               3112	        2.78353e+08	               8533	        1.77037e+08	               5392	                  0	        4.59282e+07	             8279.6	              35875	            480.331	            504.452	             471.67	            578.577	                  2	            465.398	             585.68
  0HTHTHH	                 42	                120	                 64	                 59	                111	                 24	            85.1169	               1447	            663.339	            521.334	             2.4146	             110.68	            11.5662	            219.205	          0.0249775	           0.994936	            2.24399	            22.6336	        5.29708e+07	            7365.25	              37565	                NaN	        1.54019e+08	               4641	        1.19524e+08	               3508	        3.02515e+08	               9177	        2.17632e+08	               6532	                  0	        5.29708e+07	            7365.25	              37565	            695.138	            493.048	            631.541	            549.619	                  1	            655.956	            523.675
  0HHTTHH	                 43	                123	                  1	                 65	                111	                 21	             116.09	               1706	             380.08	            734.037	          -0.500179	            252.966	            67.1545	            322.384	          0.0285647	           0.994741	            3.86632	            19.9209	        5.88252e+07	            7178.73	              34861	                NaN	        1.91211e+08	               5678	        1.91211e+08	               5678	        3.63127e+08	              11042	        3.61085e+08	              10963	                  0	        5.88252e+07	            7178.73	              34861	            329.146	            761.874	            431.015	              706.2	                  4	            398.485	            738.044
  0TTHHTT	                 43	                123	                  2	                 99	                117	                 21	             91.835	               1450	            470.381	            687.717	           -3.14157	            158.901	            87.9354	            270.675	          0.0234688	           0.937154	            2.04023	            21.6706	        4.93357e+07	            8273.95	              34929	                NaN	        1.59008e+08	               4731	        1.59008e+08	               4731	        3.06998e+08	               9398	        3.06998e+08	               9398	                  0	        4.93357e+07	            8273.95	              34929	            516.299	            687.718	            424.464	            687.716	                  1	            455.862	            682.887
  0HTHHHH	                 43	                123	                  3	                 67	                111	                 21	            118.904	               1744	            558.539	            651.049	           -1.11139	            93.9821	            30.0081	            244.473	          0.0314456	           0.995503	            3.96066	            20.0266	        5.94067e+07	               8164	              34825	                NaN	        1.95268e+08	               5810	        1.95268e+08	               5810	        3.71221e+08	              11282	         3.5641e+08	              10740	                  0	        5.94067e+07	               8164	              34825	            532.177	            704.337	            584.901	            597.761	                  1	            571.186	            642.483
  0HTHTHT	                 43	                123	                  4	                 58	                111	                 33	             82.788	               1117	            609.978	             569.16	          -0.760483	            50.5709	            32.3292	            224.327	          0.0271669	           0.995361	            3.10621	            18.1109	        3.83309e+07	            6718.05	              34711	                NaN	        1.41876e+08	               4152	        1.41876e+08	               4152	        2.77299e+08	               8516	        2.65233e+08	               8079	                  0	        3.83309e+07	            6718.05	              34711	            579.988	            597.692	            639.968	            540.629	                  2	             613.31	                570
  0TTTHHT	                 43	                123	                  5	                111	                120	                 21	            78.3705	               1156	            607.359	            460.543	            2.10806	            107.163	              68.53	             223.26	          0.0322355	           0.998855	            2.06301	            19.6898	        4.05212e+07	            7760.74	            35205.5	                NaN	        1.43154e+08	               4179	        1.43154e+08	               4179	        2.82119e+08	               8583	        2.82119e+08	               8583	                  0	        4.05212e+07	            7760.74	            35205.5	            627.414	            426.879	            587.304	            494.208	                  1	            620.206	            444.809
  0HHHTHH	                 43	                123	                  6	                 90	                114	                 18	            99.3218	               1654	            667.895	            363.883	           -1.04778	            220.876	            12.9613	            253.883	          0.0281422	           0.996674	            2.73125	            22.1284	        5.94419e+07	             8139.7	            36198.5	                NaN	        1.76906e+08	               5242	        1.50664e+08	               4401	        3.37968e+08	              10218	         2.7251e+08	               8186	                  0	        5.94419e+07	             8139.7	            36198.5	             643.09	            406.905	              692.7	            320.861	                  1	            670.501	            362.922
  0HHHHHH	                 43	                123	                  7	                256	                117	                 21	            107.927	               1674	            779.125	            426.691	             2.8754	            254.248	            51.2138	             276.25	          0.0314321	           0.997037	            3.10751	            21.4509	        5.70945e+07	            8467.28	              34447	                NaN	        1.83249e+08	               5387	        1.83249e+08	               5387	        3.46489e+08	              10503	         3.3981e+08	              10266	                  0	        5.70945e+07	            8467.28	              34447	            831.188	            412.496	            727.062	            440.887	                  2	            754.772	            430.078
  0TTHHHT	                 43	                123	                  8	                 57	                111	                 21	            107.604	               1748	            472.017	             667.36	         -0.0485437	            141.607	            84.4458	             262.77	          0.0276787	            0.97544	            3.67897	            22.2004	        6.08796e+07	            9364.51	            35755.5	                NaN	        1.83152e+08	               5451	        1.83152e+08	               5451	         3.4435e+08	              10531	         3.4435e+08	              10531	                  0	        6.08796e+07	            9364.51	            35755.5	            418.279	            669.971	            525.756	             664.75	                  1	             475.95	            654.754
  0THHHHT	                 43	                123	                  9	                 79	                114	                 21	            95.8135	               1623	            380.991	            637.983	            2.25712	            197.226	            11.2958	            290.622	          0.0328256	           0.997747	            2.48141	            22.4499	        5.96048e+07	            8572.41	              37864	                NaN	        1.67302e+08	               5088	        1.20692e+08	               3544	        3.21754e+08	               9904	        1.96464e+08	               5962	                  0	        5.96048e+07	            8572.41	              37864	             411.35	            600.924	            350.633	            675.043	                  1	            407.255	            643.012
  0THHTTH	                 43	                123	                 10	                 77	                114	                 15	            101.139	               1656	            422.468	            658.601	          -0.704436	            171.632	            53.2787	            276.302	           0.032213	           0.987664	            4.01008	              21.84	        5.94802e+07	            8582.49	            37178.5	                NaN	        1.76847e+08	               5254	        1.76847e+08	               5254	        3.32685e+08	              10210	        3.32685e+08	              10210	                  0	        5.94802e+07	            8582.49	            37178.5	            383.935	             691.35	            461.001	            625.853	                  1	            444.023	            659.925
  0THHTTT	                 43	                123	                 11	                 78	                114	                 21	            94.0907	               1438	            480.234	            625.151	            2.20934	            105.513	            56.3308	              248.1	          0.0281991	           0.998692	            2.42856	            20.3955	        5.03009e+07	            7871.16	              35837	                NaN	        1.63664e+08	               4852	        1.63664e+08	               4852	        3.14329e+08	               9632	        3.14329e+08	               9632	                  0	        5.03009e+07	            7871.16	              35837	            508.275	            587.375	            452.194	            662.927	                  3	            475.813	            620.498
  0HTHTHH	                 43	                123	                 12	                 59	                111	                 24	              94.78	               1610	            667.532	            518.068	            2.40398	            113.581	            11.6028	            227.407	          0.0249775	           0.994936	            3.22103	            22.5988	        5.84889e+07	            8030.31	              37341	                NaN	        1.68404e+08	               5036	         1.3786e+08	               4024	        3.22378e+08	               9808	        2.40965e+08	               7261	                  0	        5.84889e+07	            8030.31	              37341	            702.604	            486.198	            632.459	            549.939	                  1	            663.653	            519.858
  0HTTHHT	                 43	                123	                 13	                 55	                108	                 30	            95.1464	               1546	            464.111	            729.654	           -2.99735	            197.833	            63.0997	            290.581	           0.027076	           0.993332	            3.06524	            21.9359	        5.30116e+07	            8401.73	              35181	                NaN	        1.65963e+08	               4974	        1.65963e+08	               4974	        3.19916e+08	               9774	        3.19746e+08	               9765	                  0	        5.30116e+07	            8401.73	              35181	             511.19	            736.492	            417.032	            722.816	                  2	            442.188	            741.425
