   cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
 0HHHHHT	                 41	                117	                 25	                 90	                117	                 24	            66.8872	               1196	            605.553	            559.498	           -3.01517	            206.075	            13.5091	             236.03	          0.0269551	           0.991535	            1.67598	            23.7777	         4.2403e+07	            9870.86	              35406	                NaN	        1.30392e+08	               3942	         9.2586e+07	               2729	        2.64485e+08	               8062	        1.55079e+08	               4678	          -0.911997	         4.2403e+07	            9870.86	              35406	            638.729	            563.715	            572.376	            555.282	                  1	            600.334	            538.466
 0HHTHHT	                 41	                117	                 26	                 67	                111	                 27	            86.7365	               1318	            644.819	            485.363	           -3.10488	            170.521	            29.9336	             215.73	          0.0301611	            0.99773	            2.66611	            20.5438	        4.40611e+07	            8507.77	            33855.5	                NaN	        1.51979e+08	               4475	        1.51979e+08	               4475	        2.97196e+08	               9005	        2.88936e+08	               8705	            -2.5101	        4.40611e+07	            8507.77	            33855.5	            688.158	            486.955	             601.48	            483.771	                  1	            642.029	            487.916
 0HHTHTH	                 41	                117	                 27	                 60	                108	                 30	            85.3749	               1261	            710.587	            482.197	          -0.573375	            109.712	            45.2625	            192.237	          0.0277016	           0.997851	            2.17579	            19.6707	          4.348e+07	            7973.49	              35209	                NaN	        1.52402e+08	               4459	        1.52402e+08	               4459	        2.92678e+08	               9015	        2.92678e+08	               9015	           -2.32077	          4.348e+07	            7973.49	              35209	            674.726	            505.353	            746.447	             459.04	                  1	            702.271	            478.142
 0HTHHTH	                 41	                117	                 28	                108	                120	                 24	            68.0269	               1081	            700.742	            510.716	          -0.463551	            110.375	            61.4821	            191.429	          0.0275982	           0.997317	                  0	            22.0814	        3.76634e+07	            9577.19	              35464	                NaN	        1.27813e+08	               3877	        1.27813e+08	               3877	        2.65978e+08	               8049	        2.65978e+08	               8049	           -2.46673	        3.76634e+07	            9577.19	              35464	            670.318	            525.924	            731.166	            495.508	                  1	            697.614	            505.348
 0HHHTTH	                 41	                117	                 29	                 86	                114	                 21	            72.1206	               1164	            716.301	            538.554	            1.82099	            93.5822	            45.2222	             186.79	          0.0286227	           0.997915	            1.93909	             21.907	        4.09094e+07	            8697.32	            35939.5	                NaN	        1.34584e+08	               4032	        1.34584e+08	               4032	        2.73464e+08	               8292	        2.65232e+08	               8007	           -3.08413	        4.09094e+07	            8697.32	            35939.5	            725.229	            503.617	            707.373	            573.492	                  1	             706.49	             539.07
 0HTHHTT	                 41	                117	                 30	                109	                120	                 24	            66.1206	                985	            750.675	            477.959	            2.52741	            78.3379	            62.4794	            184.499	          0.0255227	             0.9954	                  0	            19.8608	        3.41618e+07	            8266.93	              35290	                NaN	        1.23349e+08	               3691	        1.23349e+08	               3691	         2.5543e+08	               7747	         2.5543e+08	               7747	            2.06512	        3.41618e+07	            8266.93	              35290	            777.693	            458.907	            723.657	            497.012	                  2	            737.597	            498.123
 0THHHHH	                 41	                117	                 31	                110	                120	                 21	            68.1805	               1134	            705.842	            439.802	          -0.581847	            137.205	            11.7891	            205.028	           0.030007	           0.999385	                  0	            22.3435	          4.127e+07	             8390.7	              36809	                NaN	        1.29233e+08	               3849	        9.86261e+07	               2850	        2.34274e+08	               7118	        1.74144e+08	               5213	          -0.367674	          4.127e+07	             8390.7	              36809	            677.361	            458.537	            734.323	            421.068	                  2	            717.772	            448.988
 0HTTHHH	                 41	                117	                 32	                 78	                114	                 21	            74.1056	               1286	            743.815	            631.042	          -0.273696	            120.722	            12.3749	            203.215	           0.029365	           0.998227	            2.01004	            22.9801	        4.60662e+07	            8983.25	              36516	                NaN	        1.30498e+08	               3979	        9.98047e+07	               2965	        2.27868e+08	               6954	        1.64348e+08	               4940	           -0.90045	        4.60662e+07	            8983.25	              36516	            708.141	            641.057	            779.489	            621.027	                  3	            752.867	             602.19
 0HTTHHT	                 41	                117	                 33	                 79	                114	                 21	             66.447	               1131	            803.481	            616.406	            2.80519	              86.88	            13.6041	            192.339	          0.0346872	           0.993394	            2.45555	            22.6361	        3.95993e+07	            8454.83	              35434	                NaN	        1.28066e+08	               3855	        1.13371e+08	               3365	        2.53251e+08	               7684	        2.10761e+08	               6329	          -0.240598	        3.95993e+07	            8454.83	              35434	            834.842	            605.439	             772.12	            627.373	                  1	            819.571	            608.197
 0HTHTTH	                 41	                117	                 34	                 98	                117	                 18	            82.5452	               1267	            728.777	            586.594	           -1.56602	            98.7111	            33.6038	            190.744	          0.0306981	           0.998999	            2.52629	            20.6445	        4.29779e+07	            7216.29	              34592	                NaN	        1.47353e+08	               4308	        1.47353e+08	               4308	         2.8675e+08	               8744	        2.70553e+08	               8161	           -1.32101	        4.29779e+07	            7216.29	              34592	             728.58	            627.866	            728.975	            545.321	                  1	            724.992	            572.018
 0HTHTTT	                 41	                117	                 35	                 99	                117	                 27	             75.854	               1162	            742.982	            517.759	             1.9584	            67.5538	            77.7992	             181.29	          0.0309892	           0.998863	            2.00441	            20.5322	        4.01363e+07	            7292.09	            35028.5	                NaN	        1.40101e+08	               4148	        1.40101e+08	               4148	        2.78996e+08	               8512	        2.78996e+08	               8512	            1.62174	        4.01363e+07	            7292.09	            35028.5	            757.317	            482.646	            728.647	            552.872	                  2	            736.711	            528.135
 0HHTTHT	                 41	                117	                 36	                 69	                111	                 24	            79.2128	               1201	            749.656	            563.434	           -1.39007	            68.6516	            56.8296	             182.71	          0.0280397	           0.998656	             2.3272	             20.056	        4.09697e+07	            7530.94	              34736	                NaN	        1.41398e+08	               4190	        1.41398e+08	               4190	         2.8083e+08	               8562	         2.8083e+08	               8562	          -0.668183	        4.09697e+07	            7530.94	              34736	            742.537	            602.395	            756.775	            524.472	                  1	            768.993	            549.918
 0HTHTHH	                 41	                117	                 37	                 88	                117	                 27	            75.6215	               1129	            771.131	            604.043	          -0.184822	            83.6165	            28.3774	            189.476	          0.0295762	            0.99916	            2.33272	            20.4717	        3.83974e+07	            8010.86	              33855	                NaN	        1.38258e+08	               4061	        1.38258e+08	               4061	        2.72862e+08	               8345	        2.61692e+08	               7927	          -0.716168	        3.83974e+07	            8010.86	              33855	            733.964	            610.992	            808.298	            597.095	                  1	            774.359	            594.713
 0HHTTTH	                 41	                117	                 38	                 72	                111	                 27	            75.9361	               1118	            786.087	            581.466	          -0.247225	            56.7713	            51.0285	            182.602	          0.0291519	           0.998798	            2.22052	            20.0169	        3.81509e+07	            7312.15	              34378	                NaN	        1.35988e+08	               4020	        1.35988e+08	               4020	         2.7398e+08	               8328	         2.7398e+08	               8328	          -0.346062	        3.81509e+07	            7312.15	              34378	            749.273	            590.757	              822.9	            572.175	                  1	            800.865	            576.809
 0THTTHH	                 41	                117	                 39	                 70	                111	                 24	            82.3704	               1248	             793.55	            560.837	           -0.27437	            34.9404	            69.9476	            178.676	          0.0289316	           0.999634	            2.53558	             20.256	        4.29484e+07	            8388.61	              35233	                NaN	          1.444e+08	               4289	          1.444e+08	               4289	        2.88032e+08	               8745	        2.88032e+08	               8745	           -0.70039	        4.29484e+07	            8388.61	              35233	            753.906	            571.996	            833.195	            549.679	                  3	            814.174	            542.149
 0TTTHHH	                 41	                117	                 40	                100	                117	                 27	            65.8614	               1010	             797.16	            526.207	           -1.15664	            12.8008	            54.6122	            175.882	          0.0279638	           0.994195	           0.955119	            20.4329	        3.48368e+07	            7497.16	              34734	                NaN	        1.24532e+08	               3700	        1.24532e+08	               3700	         2.5689e+08	               7768	        2.56753e+08	               7758	           -1.32862	        3.48368e+07	            7497.16	              34734	            783.908	            556.353	            810.412	             496.06	                  1	            806.017	            513.807
 0TTTHTH	                 41	                117	                 41	                 80	                114	                 24	            69.6526	               1027	            822.259	             516.68	           -1.11647	            18.2764	             33.451	            176.186	          0.0290954	           0.997027	            1.73805	            19.7516	        3.57877e+07	            8343.01	              35440	                NaN	        1.29185e+08	               3849	        1.27151e+08	               3763	        2.63513e+08	               8037	        2.51801e+08	               7641	          -0.279412	        3.57877e+07	            8343.01	              35440	            806.975	            547.973	            837.543	            485.386	                  1	            837.166	            518.572
 0HTHTHT	                 41	                117	                 42	                 89	                117	                 24	            72.7219	               1079	             834.34	            589.336	            2.98604	            64.5861	            49.0001	            185.928	          0.0283904	           0.997145	            2.22134	            19.9936	        3.64357e+07	            7056.11	              34270	                NaN	        1.31124e+08	               3894	        1.31124e+08	               3894	        2.67354e+08	               8086	        2.67354e+08	               8086	           -1.61859	        3.64357e+07	            7056.11	              34270	            870.262	            583.703	            798.418	             594.97	                  3	             830.81	            589.979
 0TTTHHT	                 41	                117	                 43	                 92	                117	                 24	            68.0927	               1210	            821.943	            470.539	            1.86796	            60.4941	             14.141	            181.219	          0.0296283	           0.998087	            1.52421	             23.339	        4.27866e+07	            8789.23	            35737.5	                NaN	        1.32466e+08	               3997	        1.05449e+08	               3117	        2.68429e+08	               8177	        1.91592e+08	               5770	            1.94461	        4.27866e+07	            8789.23	            35737.5	            831.912	            437.985	            811.974	            503.093	                  3	            811.363	            497.078
 0THTHHH	                 41	                117	                 44	                111	                120	                 18	            70.0005	               1083	            851.013	            530.101	          -0.281531	            41.5484	            47.2274	            179.301	           0.033433	           0.997264	                  0	             20.677	        3.72874e+07	            8063.42	              34355	                NaN	        1.30725e+08	               3871	        1.30725e+08	               3871	        2.65289e+08	               8047	        2.65289e+08	               8047	         -0.0221769	        3.72874e+07	            8063.42	              34355	            817.391	            539.825	            884.635	            520.377	                  2	             861.45	             525.71
 0THTTHT	                 41	                117	                 45	                 71	                111	                 30	            84.5212	               1218	            865.255	            545.736	            2.88056	            58.0391	            66.9864	            182.891	          0.0302173	           0.998964	            2.66348	            19.2799	        4.12504e+07	            6971.54	            34134.5	                NaN	        1.45102e+08	               4300	        1.45102e+08	               4300	        2.90814e+08	               8792	        2.90814e+08	               8792	           -1.97249	        4.12504e+07	            6971.54	            34134.5	            906.084	            534.829	            824.426	            556.642	                  1	            859.114	            539.489
 0TTTTHH	                 41	                117	                 46	                101	                117	                 27	            63.6377	                877	            861.019	            509.216	          -0.147463	            55.4858	            32.6042	            180.831	          0.0229989	           0.995754	            1.43536	            18.8587	        2.87822e+07	            7963.36	              32867	                NaN	        1.16508e+08	               3410	        1.16508e+08	               3410	        2.41667e+08	               7327	         2.3415e+08	               7039	           0.311678	        2.87822e+07	            7963.36	              32867	            829.546	            513.891	            892.493	             504.54	                  2	            874.022	            511.188
 0TTTTHT	                 41	                117	                 47	                 93	                117	                 27	            61.4718	               1075	            916.846	            500.373	            3.08731	            111.321	            13.6724	             196.71	          0.0313117	           0.996321	            2.05253	            23.6079	        3.75476e+07	            8426.46	              35526	                NaN	        1.23662e+08	               3696	        1.10784e+08	               3276	        2.52666e+08	               7684	        2.07626e+08	               6264	             3.1018	        3.75476e+07	            8426.46	              35526	            947.536	            498.705	            886.155	            502.041	                  1	            907.425	             511.56
 0HTTHTH	                 41	                117	                 48	                 74	                114	                 21	             86.231	               1311	            873.007	            598.796	          -0.262082	            93.8464	             32.451	            194.757	          0.0293043	           0.996978	            1.81356	            20.1149	         4.4456e+07	            7203.23	              34333	                NaN	        1.52201e+08	               4500	        1.52201e+08	               4500	        2.99167e+08	               9092	        2.87726e+08	               8651	           -2.02819	         4.4456e+07	            7203.23	              34333	            831.364	            609.966	             914.65	            587.625	                  1	            869.389	            594.148
 0TTHHHH	                 41	                117	                 49	                112	                120	                 21	            64.6647	                952	            895.506	            572.769	          -0.376765	            96.2032	            50.0834	            194.217	           0.027503	           0.970522	                  0	            19.5956	         3.2063e+07	            7733.67	            33777.5	                NaN	        1.21144e+08	               3601	        1.21144e+08	               3601	        2.49839e+08	               7637	        2.49839e+08	               7637	           -1.47147	         3.2063e+07	            7733.67	            33777.5	            865.442	            584.664	            925.571	            560.873	                  4	            894.865	            570.439
 0TTHHHT	                 41	                117	                 50	                113	                120	                 24	            58.7494	                812	            945.696	            552.137	            2.74642	             138.06	            64.8654	             209.58	           0.027987	           0.998729	                  0	            18.3915	        2.80132e+07	            7697.26	              34604	                NaN	         1.0962e+08	               3266	         1.0962e+08	               3266	        2.33985e+08	               7106	        2.33985e+08	               7106	           -3.08787	        2.80132e+07	            7697.26	              34604	            972.807	            540.828	            918.585	            563.445	                  1	            951.705	             554.46
 0THTTTT	                 41	                117	                 51	                114	                120	                 18	            76.6341	               1204	            985.979	            521.861	            2.80444	            176.688	            52.0328	            228.243	          0.0330141	           0.996524	                  0	            20.9672	        4.13288e+07	            9046.85	              35332	                NaN	        1.41291e+08	               4143	        1.41291e+08	               4143	        2.77938e+08	               8495	        2.77938e+08	               8495	            2.06453	        4.13288e+07	            9046.85	              35332	            1022.14	            509.186	            949.819	            534.537	                  2	            986.392	            525.058
 0HTTHTT	                 41	                117	                 52	                 87	                114	                 27	            73.2415	               1039	            938.053	            574.466	            2.70884	            136.146	            45.8253	            209.749	           0.027695	            0.99738	            2.68449	            19.0558	        3.48868e+07	             7076.3	              33825	                NaN	         1.3183e+08	               3903	         1.3183e+08	               3903	        2.70372e+08	               8147	        2.70143e+08	               8133	            -2.4246	        3.48868e+07	             7076.3	              33825	            971.298	            559.108	            904.808	            589.823	                  2	            930.071	            580.945
 0THTHTH	                 41	                117	                 53	                115	                120	                 18	            76.0528	               1182	            971.093	            506.082	          -0.342517	            163.348	            33.2196	            220.698	          0.0319597	           0.999555	                  0	            20.7398	        4.00731e+07	            8746.73	              34828	                NaN	        1.40934e+08	               4123	        1.40934e+08	               4123	        2.79479e+08	               8463	        2.65683e+08	               7978	            2.50993	        4.00731e+07	            8746.73	              34828	            935.276	            518.854	            1006.91	            493.311	                  1	            965.441	             506.25
 0THTHTT	                 41	                117	                 54	                217	                120	                 18	            73.3577	               1052	            1034.21	            496.603	              3.134	            227.168	            30.6034	            259.765	          0.0259874	           0.992678	                  0	            19.3902	        3.52662e+07	            7065.68	            33990.5	                NaN	        1.30869e+08	               3858	        1.30869e+08	               3858	        2.65958e+08	               8058	        2.51939e+08	               7540	            2.69165	        3.52662e+07	            7065.68	            33990.5	            1070.88	            496.324	            997.528	            496.881	                  4	            1009.75	            504.904
 0TTHTHH	                 41	                117	                 55	                102	                117	                 21	            77.6486	               1171	            972.231	            576.102	          -0.558352	            169.241	            31.2031	            226.235	          0.0307855	           0.990139	            2.42337	            20.2089	        3.99044e+07	            7841.05	              34336	                NaN	        1.41508e+08	               4171	        1.41508e+08	               4171	         2.8028e+08	               8539	        2.65837e+08	               8001	           -2.65116	        3.99044e+07	            7841.05	              34336	            939.303	             596.67	            1005.16	            555.533	                  2	            962.877	            573.908
 0TTHHTH	                 41	                117	                 56	                 75	                114	                 24	            72.6414	               1107	            996.012	            540.057	          -0.521509	            186.831	            49.5929	            234.574	          0.0289637	           0.997713	            2.19126	            20.1559	        3.79855e+07	            9178.29	              35086	                NaN	        1.34095e+08	               3979	        1.34095e+08	               3979	        2.70562e+08	               8223	        2.70562e+08	               8223	            2.27748	        3.79855e+07	            9178.29	              35086	            964.519	            558.151	             1027.5	            521.962	                  1	            993.129	            539.879
 0TTHHTT	                 41	                117	                 57	                 76	                114	                 30	            64.5894	                976	             1048.9	            513.966	            3.00538	            239.951	            40.4061	            268.919	          0.0279291	           0.983561	            1.49419	            20.2112	        3.28456e+07	            7928.13	            34025.5	                NaN	        1.20884e+08	               3608	        1.20884e+08	               3608	        2.50083e+08	               7590	        2.35761e+08	               7078	             2.7007	        3.28456e+07	            7928.13	            34025.5	            1080.89	            509.581	             1016.9	            518.352	                  2	            1030.08	            522.679
 0TTHTTT	                 41	                117	                 58	                 65	                111	                 24	            84.0752	               1503	            1077.43	            490.372	           0.904698	            270.839	            13.2087	            292.556	          0.0258704	           0.994787	            2.15625	            24.1057	         5.5256e+07	            8523.36	              37125	                NaN	        1.46084e+08	               4458	        9.78665e+07	               2894	        2.59189e+08	               7917	        1.43539e+08	               4285	             2.9635	         5.5256e+07	            8523.36	              37125	            1051.45	             457.32	            1103.41	            523.424	                  3	            1041.39	            507.625
 0TTHTHT	                 41	                117	                 59	                 96	                117	                 27	            64.9729	               1007	            1026.84	            544.017	            2.50004	             217.84	            29.4451	            254.234	          0.0315989	           0.998432	            1.68522	            20.2445	        3.51104e+07	            8101.72	              35798	                NaN	        1.24271e+08	               3672	        1.24271e+08	               3672	        2.53362e+08	               7696	        2.38426e+08	               7135	            2.53171	        3.51104e+07	            8101.72	              35798	            1052.86	            524.576	            1000.81	            563.458	                  1	            1016.54	            550.644
 0HHTTTT	                 41	                117	                 60	                 73	                111	                 24	            84.3182	               1243	            855.646	            566.396	            2.91425	            58.9643	            68.0418	            183.951	           0.026527	           0.990858	            1.77786	            19.8071	        4.24732e+07	             7549.2	              34521	                NaN	        1.47187e+08	               4333	        1.47187e+08	               4333	        2.91232e+08	               8845	        2.91232e+08	               8845	           -1.99052	        4.24732e+07	             7549.2	              34521	             896.72	            556.894	            814.572	            575.898	                  4	            849.531	            565.275
 0HHHTHT	                 41	                117	                 61	                 62	                111	                 21	            82.8635	               1337	            671.192	            531.168	            -2.7951	            138.281	            33.7427	            200.702	          0.0283155	           0.996983	            2.05186	            21.9532	        4.62849e+07	            9780.65	              36143	                NaN	        1.49381e+08	               4436	        1.49381e+08	               4436	        2.91087e+08	               8944	        2.83369e+08	               8645	           -2.63935	        4.62849e+07	            9780.65	              36143	            710.162	            545.238	            632.223	            517.097	                  1	            661.548	             524.26
 0THHHTT	                 42	                120	                  1	                117	                123	                 18	            66.3552	                896	            799.869	            480.502	            2.00644	             49.652	            32.2275	            186.862	          0.0300035	           0.999592	                  0	            17.9753	        3.01719e+07	            6195.65	              33825	                NaN	        1.21559e+08	               3577	        1.21559e+08	               3577	        2.50074e+08	               7633	        2.42618e+08	               7347	            2.10011	        3.01719e+07	            6195.65	              33825	             813.87	            450.423	            785.869	            510.581	                  1	            791.157	            492.762
 0HHHHHT	                 42	                120	                  2	                 90	                117	                 24	            71.4105	               1282	             605.55	            559.092	           -3.04596	            207.864	            13.3872	            243.766	          0.0269551	           0.991535	            1.50775	            23.7349	        4.52956e+07	            9575.38	            35762.5	                NaN	        1.35874e+08	               4095	         1.0143e+08	               2988	        2.71834e+08	               8287	        1.71933e+08	               5198	           -1.34506	        4.52956e+07	            9575.38	            35762.5	            641.092	            562.501	            570.008	            555.683	                  1	             607.34	            543.596
 0THTTTH	                 42	                120	                  3	                105	                120	                 21	             78.142	               1273	            933.476	            535.206	          -0.475858	             122.44	            52.8971	            207.928	          0.0322222	           0.987186	            1.64552	            21.2879	         4.4333e+07	             8415.3	              35901	                NaN	        1.45683e+08	               4323	        1.45683e+08	               4323	        2.88394e+08	               8759	        2.88394e+08	               8759	            2.90259	         4.4333e+07	             8415.3	              35901	            898.746	            553.104	            968.206	            517.307	                  1	            926.707	            531.367
 0TTHTTT	                 42	                120	                  4	                 65	                111	                 24	            89.4781	               1569	            1085.25	             480.75	           0.718748	            278.235	             12.192	            299.497	          0.0258704	           0.994787	            1.80097	            22.9889	        5.79508e+07	            8023.35	              37595	                NaN	        1.52202e+08	               4648	        1.04254e+08	               3080	         2.7433e+08	               8323	        1.58183e+08	               4676	           -2.94169	        5.79508e+07	            8023.35	              37595	            1051.58	            451.291	            1118.92	            510.208	                  3	            1052.91	            493.312
 0THHTHT	                 42	                120	                  5	                215	                114	                 27	            69.3192	               1223	            551.136	            465.597	          -0.125382	            267.646	            12.3123	            284.316	          0.0281966	           0.992148	            1.29765	            23.2458	        4.38475e+07	            8779.33	              35497	                NaN	        1.33339e+08	               3983	        9.53278e+07	               2773	        2.47541e+08	               7520	        1.50678e+08	               4497	          0.0610866	        4.38475e+07	            8779.33	              35497	            516.748	            469.931	            585.523	            461.263	                  6	            580.401	            474.327
 0THHTHH	                 42	                120	                  6	                 84	                114	                 30	            63.4508	               1173	            610.082	            463.208	           -3.09767	            211.558	            14.2082	            246.538	          0.0272183	           0.994921	            1.49914	            24.4511	        4.19508e+07	            8397.59	              36446	                NaN	         1.2781e+08	               3842	        1.02056e+08	               3008	        2.61334e+08	               7918	        1.82845e+08	               5471	            1.92667	        4.19508e+07	            8397.59	              36446	            641.777	            464.601	            578.387	            461.815	                  1	            601.923	            475.408
 0THHTTT	                 42	                120	                  7	                 91	                117	                 27	            71.8119	               1280	            668.291	            466.226	           0.268385	            156.026	            12.3446	            217.827	          0.0301286	           0.996231	            1.90888	            23.5312	        4.51899e+07	            9325.64	              36604	                NaN	        1.38663e+08	               4170	        1.19765e+08	               3560	        2.78347e+08	               8466	        2.22234e+08	               6707	            -1.2822	        4.51899e+07	            9325.64	              36604	            633.671	            456.704	            702.912	            475.747	                  1	            676.513	            463.347
 0THHHHT	                 42	                120	                  8	                103	                120	                 21	            71.8746	               1366	            762.172	            422.083	           -3.02418	             117.48	            13.0846	            207.877	          0.0308146	           0.998999	            1.86094	            24.6799	        4.91788e+07	            9529.84	              36820	                NaN	        1.25909e+08	               3803	        1.01453e+08	               2993	        2.14889e+08	               6545	        1.69495e+08	               5085	             2.4818	        4.91788e+07	            9529.84	              36820	            797.862	            426.293	            726.482	            417.874	                  1	            737.124	            444.045
 0HHHTTT	                 42	                120	                  9	                 77	                114	                 24	            72.2367	               1269	             704.06	            604.581	           -1.53499	            131.207	            13.0666	            210.101	          0.0283782	           0.997672	            1.59852	            23.3736	         4.4778e+07	            7944.72	              35623	                NaN	        1.37941e+08	               4130	        1.08841e+08	               3191	        2.67147e+08	               8158	        1.85027e+08	               5595	           -1.53991	         4.4778e+07	            7944.72	              35623	            702.767	            640.676	            705.353	            568.486	                  3	            713.209	            579.505
 0HTHTTH	                 42	                120	                 10	                 98	                117	                 18	            90.2472	               1388	            725.985	            589.398	           -1.48169	             104.54	            33.0691	             200.41	          0.0306981	           0.998999	            2.56732	             20.587	        4.69055e+07	            6986.94	              34248	                NaN	        1.56905e+08	               4602	        1.56905e+08	               4602	        3.02611e+08	               9231	        2.87952e+08	               8697	           -1.34291	        4.69055e+07	            6986.94	              34248	            721.969	            634.343	                730	            544.454	                  1	            727.256	            574.875
 0HTTTHH	                 42	                120	                 11	                118	                123	                 21	            80.9191	               1454	            837.331	            630.533	          -0.229737	            104.993	            12.7494	             207.26	          0.0267909	           0.997724	                  0	            23.5406	        5.10179e+07	            8691.03	            35924.5	                NaN	        1.49211e+08	               4534	        1.09591e+08	               3262	        2.67884e+08	               8151	         1.8637e+08	               5618	          -0.421168	        5.10179e+07	            8691.03	            35924.5	            797.935	            639.747	            876.728	            621.319	                  2	            863.666	            608.831
 0TTTHTT	                 42	                120	                 12	                 81	                114	                 27	            78.1477	               1432	            873.676	            483.735	            2.89426	            77.0582	             12.632	             191.92	          0.0244738	           0.993366	            1.64441	            24.1465	        5.15021e+07	            9095.76	              36561	                NaN	        1.47809e+08	               4492	        1.11537e+08	               3317	        2.95703e+08	               8968	        2.06809e+08	               6183	            1.65837	        5.15021e+07	            9095.76	              36561	            911.561	            474.169	            835.791	            493.301	                  2	            856.981	            497.403
 0THTHHT	                 42	                120	                 13	                104	                120	                 24	            68.2546	               1144	            915.561	            515.111	            3.09051	             105.26	             33.302	            200.969	          0.0314191	             0.9984	            2.41366	            22.0421	        3.85974e+07	            9327.57	            34802.5	                NaN	        1.30671e+08	               3894	        1.30671e+08	               3894	        2.63024e+08	               8006	        2.59535e+08	               7875	             2.6661	        3.85974e+07	            9327.57	            34802.5	            949.644	            513.369	            881.478	            516.853	                  1	            904.097	            518.786
 0TTTTTH	                 42	                120	                 14	                 82	                114	                 27	            66.7412	               1195	            975.995	            481.294	          -0.166859	            171.517	            12.6533	            229.554	           0.029682	           0.987532	            1.78999	            23.5188	        4.27119e+07	            9027.65	              36279	                NaN	        1.31166e+08	               3926	        1.05105e+08	               3082	         2.6509e+08	               8046	        1.88401e+08	               5655	           0.379625	        4.27119e+07	            9027.65	              36279	            943.088	            486.836	             1008.9	            475.751	                  1	             996.48	            489.816
 0HTTTTH	                 42	                120	                 15	                 94	                117	                 27	            70.6335	               1266	            949.283	            610.649	           -0.42156	            160.495	            12.2919	            229.157	          0.0292921	           0.995912	            2.05035	             23.583	        4.49273e+07	            9154.33	            35977.5	                NaN	        1.35973e+08	               4140	        9.77686e+07	               2906	        2.76688e+08	               8400	        1.69633e+08	               5084	          -0.629419	        4.49273e+07	            9154.33	            35977.5	            917.058	              625.1	            981.508	            596.198	                  1	            963.295	            587.499
 0HTTTTT	                 42	                120	                 16	                 95	                117	                 24	            77.2822	               1266	            1006.51	            579.844	            2.61877	            201.859	            10.6749	            249.203	          0.0243874	           0.993586	            1.25014	            21.6189	        4.50119e+07	            9162.94	              36180	                NaN	        1.42837e+08	               4300	        1.14676e+08	               3364	        2.86616e+08	               8720	        2.02747e+08	               6092	           -1.31565	        4.50119e+07	            9162.94	              36180	            1039.99	             560.55	            973.032	            599.139	                  7	            1008.09	            569.255
 0TTHTTH	                 42	                120	                 17	                 64	                111	                 27	             81.928	               1437	            1067.99	            550.093	          -0.691353	            257.668	            11.2544	            284.993	           0.028937	           0.999757	            2.38155	            23.2596	        5.27174e+07	            8583.17	              37844	                NaN	        1.49654e+08	               4547	        1.07932e+08	               3172	        2.91832e+08	               8883	        1.78754e+08	               5356	            2.57616	        5.27174e+07	            8583.17	              37844	            1036.43	             576.21	            1099.55	            523.975	                  1	            1040.38	            546.206
 0TTHTHT	                 42	                120	                 18	                 96	                117	                 27	             72.751	               1139	            1038.13	            543.377	            2.64757	            227.392	            31.6236	            263.362	          0.0315989	           0.998432	            2.59269	            20.7043	        3.92985e+07	            8232.51	              35411	                NaN	        1.35109e+08	               4001	        1.35109e+08	               4001	        2.72318e+08	               8245	        2.58047e+08	               7699	            2.47994	        3.92985e+07	            8232.51	              35411	            1070.15	            526.128	             1006.1	            560.625	                  1	            1027.99	            550.325
