   cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
 0HHTTTH	                 42	                120	                 52	                 74	                117	                 21	            75.9111	               1172	            762.249	             468.98	         -0.0191705	            186.632	            32.9034	            248.044	          0.0345653	           0.989895	            2.00136	            20.7362	        3.93565e+07	            7637.35	              33878	                NaN	         1.4044e+08	               4064	         1.4044e+08	               4064	        2.69724e+08	               8295	        2.53757e+08	               7722	            2.53782	        3.93565e+07	            7637.35	              33878	            724.301	            469.708	            800.198	            468.253	                  1	            762.389	            471.279
 0TTTTHH	                 42	                120	                 53	                106	                123	                 21	            64.3239	                943	             759.13	             377.39	           0.538257	             161.99	             33.034	            235.026	          0.0303391	           0.996348	                  0	            19.6023	        3.18698e+07	            7603.38	              34649	                NaN	        1.20598e+08	               3589	        1.20598e+08	               3589	        2.51495e+08	               7597	        2.43457e+08	               7278	            1.99924	        3.18698e+07	            7603.38	              34649	            731.516	            360.903	            786.745	            393.878	                  2	            757.415	            382.443
 0THTTTT	                 42	                120	                 54	                107	                123	                 21	            54.8016	                987	            852.044	             437.41	            -2.0853	            260.827	            12.2195	            297.932	          0.0263205	            0.99356	                  0	            23.4207	         3.6072e+07	            8337.32	              37797	                NaN	        1.07037e+08	               3231	        8.79552e+07	               2592	        1.97051e+08	               5963	        1.56743e+08	               4659	           -2.46817	         3.6072e+07	            8337.32	              37797	            865.528	            461.264	            838.559	            413.557	                  4	            815.691	            419.821
 0HHTTTT	                 42	                120	                 55	                 75	                117	                 24	            72.0393	               1212	             827.88	            481.386	           -2.81473	            251.235	            13.5251	            290.831	          0.0235082	           0.995751	            1.78516	            22.5089	        4.30443e+07	            8450.25	              35379	                NaN	         1.3411e+08	               3975	        1.05611e+08	               3050	        2.15578e+08	               6600	        1.74596e+08	               5267	           -3.12299	        4.30443e+07	            8450.25	              35379	            861.993	            492.951	            793.768	            469.821	                  4	            787.377	            472.468
 0THTHTH	                 42	                120	                 56	                 84	                120	                 24	            61.3618	                975	            765.705	            425.358	           -2.58073	            174.028	            68.8744	            240.703	          0.0277045	            0.98347	             1.5396	            21.1052	        3.41766e+07	            7843.75	              36000	                NaN	        1.20314e+08	               3612	        1.20314e+08	               3612	        2.49173e+08	               7596	        2.49173e+08	               7596	           -3.01875	        3.41766e+07	            7843.75	              36000	            791.685	            441.678	            739.724	            409.038	                  2	             746.58	            420.825
  0THTTH	                 42	                120	                 57	                 53	                 99	                 27	            120.098	               1764	            797.367	             423.26	           0.555001	            204.403	             53.331	            258.451	          0.0328214	           0.998984	            3.63469	            20.1034	        6.10712e+07	             8211.7	              35390	                NaN	        1.97215e+08	               5838	        1.97215e+08	               5838	        3.69016e+08	              11302	        3.63411e+08	              11094	           -2.83284	        6.10712e+07	             8211.7	              35390	            746.331	            391.618	            848.402	            454.903	                  1	            776.833	            411.037
 0HHTTHT	                 42	                120	                 58	                108	                123	                 21	            67.8808	               1014	            695.751	            463.093	           -2.97537	            127.718	            30.2176	            218.634	          0.0326037	           0.998627	                  0	            20.8612	        3.48951e+07	            7945.38	              34713	                NaN	        1.29719e+08	               3802	        1.29719e+08	               3802	        2.60788e+08	               7933	        2.48791e+08	               7498	           -2.36617	        3.48951e+07	            7945.38	              34713	            729.224	            468.709	            662.279	            457.477	                  1	            689.029	            460.768
 0HTTHHH	                 43	                123	                  1	                 94	                123	                 21	            65.4569	                967	            470.768	            410.053	          0.0173229	            124.923	            16.7699	            207.231	           0.024647	           0.996693	            1.92716	            20.3403	        3.32405e+07	            8516.26	              33781	                NaN	        1.20001e+08	               3599	        1.04571e+08	               3104	        2.48618e+08	               7563	        1.96392e+08	               5919	           0.180071	        3.32405e+07	            8516.26	              33781	            438.045	            409.486	            503.492	             410.62	                  3	            505.146	            409.421
 0THHTTT	                 43	                123	                  2	                 90	                120	                 24	             70.532	                976	            707.205	            412.334	           -2.91245	            119.422	            76.3435	             225.86	          0.0256849	           0.995944	            1.96684	            19.0705	        3.30046e+07	            8370.41	            33850.5	                NaN	        1.27593e+08	               3758	        1.27593e+08	               3758	        2.59437e+08	               7902	        2.59437e+08	               7902	           -2.78949	        3.30046e+07	            8370.41	            33850.5	            741.549	            420.344	            672.861	            404.324	                  3	             697.73	            402.628
 0HHTHHT	                 43	                123	                  3	                 60	                114	                 24	            114.748	               1738	            738.994	            454.692	          0.0912717	            164.579	            48.5671	            246.747	          0.0301669	           0.966597	            2.90849	            21.7111	        5.94641e+07	            7506.09	              34890	                NaN	        1.90904e+08	               5626	        1.90904e+08	               5626	        3.57225e+08	              10878	        3.57225e+08	              10878	           -2.84321	        5.94641e+07	            7506.09	              34890	            681.858	            449.462	            796.129	            459.921	                  1	            730.343	            448.712
 0TTTHHH	                 43	                123	                  4	                 95	                123	                 21	            79.8856	               1449	            507.821	            261.735	           0.309217	            145.581	            13.1259	            218.094	          0.0250559	           0.997698	              1.998	            24.0563	        5.19078e+07	            8979.75	              36498	                NaN	        1.40985e+08	               4258	        1.08801e+08	               3201	        2.41154e+08	               7363	        1.81354e+08	               5452	           0.649832	        5.19078e+07	            8979.75	              36498	            469.772	             249.58	            545.869	             273.89	                  3	            533.868	            289.423
 0TTTHHT	                 43	                123	                  5	                 96	                123	                 21	             73.602	               1344	            569.118	            287.943	           -2.61575	            95.2967	            12.4243	            207.358	          0.0317483	           0.997384	            2.66571	            24.0447	        4.89501e+07	            8624.85	            37379.5	                NaN	        1.46177e+08	               4328	        1.20774e+08	               3493	        2.85786e+08	               8688	         2.0881e+08	               6256	           0.897159	        4.89501e+07	            8624.85	            37379.5	            600.947	            306.416	            537.288	            269.471	                  1	            580.045	            303.293
 0HTTTHT	                 43	                123	                  6	                 97	                123	                 21	            62.2171	               1145	            591.315	            463.822	           0.141514	             83.405	            12.9201	            211.047	          0.0283808	           0.998408	            1.64112	            24.0156	        4.09531e+07	            9218.23	              36120	                NaN	        1.25539e+08	               3778	        9.22684e+07	               2699	        2.54831e+08	               7794	        1.60903e+08	               4872	           0.373308	        4.09531e+07	            9218.23	              36120	            560.518	            459.434	            622.113	            468.209	                  2	            611.229	            455.709
 0TTTHTH	                 43	                123	                  7	                 82	                120	                 24	            89.0741	               1652	            630.097	             310.51	           0.616784	            79.5569	            11.5975	            209.166	          0.0316349	           0.999584	             2.5986	            24.5702	        6.05067e+07	            8356.29	            38439.5	                NaN	        1.67411e+08	               5018	        1.24625e+08	               3615	        3.19872e+08	               9754	        2.05971e+08	               6184	           0.101597	        6.05067e+07	            8356.29	            38439.5	            593.767	            284.749	            666.428	            336.271	                  1	            629.936	            322.977
 0HTTTTT	                 43	                123	                  8	                 69	                117	                 27	            73.9083	               1270	            778.498	            495.103	            3.04588	             218.83	            11.9074	            279.095	          0.0279554	           0.992533	            1.41669	            22.7268	        4.51129e+07	            9555.19	            35303.5	                NaN	        1.21903e+08	               3659	        1.02704e+08	               2999	        2.07748e+08	               6333	        1.77276e+08	               5306	            3.00709	        4.51129e+07	            9555.19	            35303.5	            815.283	            491.571	            741.713	            498.635	                  7	            770.509	            483.794
 0THTTTH	                 43	                123	                  9	                 99	                123	                 21	            69.5857	               1262	            831.617	            391.076	           0.929829	            239.728	             10.942	            291.859	          0.0281286	           0.984408	            1.55949	            23.8472	        4.66546e+07	            9707.79	              37423	                NaN	         1.3569e+08	               4117	        9.43388e+07	               2768	        2.75279e+08	               8325	        1.61617e+08	               4768	            2.74633	        4.66546e+07	            9707.79	              37423	            810.812	            363.189	            852.422	            418.963	                  1	            820.485	            406.836
 0THTTTT	                 43	                123	                 10	                107	                123	                 21	            58.2288	               1033	            860.116	            439.438	           -2.20031	            274.411	            11.5862	            316.934	          0.0263205	            0.99356	            1.14238	            23.1743	        3.81646e+07	            8536.77	              38040	                NaN	        1.14743e+08	               3469	        9.05122e+07	               2668	        2.15107e+08	               6491	         1.6011e+08	               4736	           -2.54126	        3.81646e+07	            8536.77	              38040	            877.257	            462.971	            842.975	            415.904	                  4	            824.743	            425.544
 0HHHHTH	                 43	                123	                 11	                 64	                114	                 24	            94.1841	               1541	            429.786	            347.646	           0.149152	            165.616	            47.9754	            214.728	          0.0268517	           0.998598	            2.09945	            21.5512	        5.26439e+07	            8920.75	              35090	                NaN	        1.66321e+08	               4887	        1.66321e+08	               4887	        3.15039e+08	               9675	        3.15039e+08	               9675	           -2.21593	        5.26439e+07	            8920.75	              35090	            383.217	            340.648	            476.355	            354.644	                  1	             424.76	            343.293
 0HTHHHT	                 43	                123	                 12	                109	                126	                 18	            60.9849	                967	             281.24	            321.363	           0.531262	            316.446	            10.5285	            304.742	          0.0311936	           0.952092	                  0	            21.2558	        3.44886e+07	            8024.06	              35962	                NaN	        1.16935e+08	               3521	        8.30622e+07	               2421	        2.22211e+08	               6781	        1.37073e+08	               4106	           0.431225	        3.44886e+07	            8024.06	              35962	             254.95	            305.915	             307.53	            336.811	                  4	            310.389	            324.036
 0HTHHTH	                 43	                123	                 13	                100	                123	                 21	            62.8408	                990	            450.947	            369.983	           -3.05395	            141.564	            34.4831	            207.981	          0.0272767	           0.994066	            1.37057	            21.0276	          3.313e+07	            8232.31	            34174.5	                NaN	        1.21492e+08	               3560	        1.21492e+08	               3560	        2.47181e+08	               7524	         2.4395e+08	               7398	           -2.87194	          3.313e+07	            8232.31	            34174.5	            482.247	            372.733	            419.648	            367.233	                  2	            452.396	            370.594
 0HTTTHH	                 43	                123	                 14	                157	                123	                 21	            69.4227	               1306	            649.292	            476.723	           -2.87092	            111.991	            13.3691	            223.677	           0.027807	           0.998849	            2.07434	            24.5257	        4.65359e+07	            9318.51	            36713.5	                NaN	        1.37518e+08	               4147	        1.07671e+08	               3171	        2.62186e+08	               7989	        1.87948e+08	               5659	            1.51973	        4.65359e+07	            9318.51	            36713.5	            682.739	            486.004	            615.844	            467.442	                  1	            655.326	            467.448
 0HTTTTH	                 43	                123	                 15	                 68	                117	                 27	            73.3314	               1304	            712.931	            490.627	           0.145883	            163.521	            12.5225	            247.591	          0.0275502	           0.965529	            1.89564	            23.2838	        4.67889e+07	            9479.19	            36119.5	                NaN	        1.30567e+08	               3961	        1.05786e+08	               3132	        2.24906e+08	               6819	        1.86421e+08	               5556	           -1.41484	        4.67889e+07	            9479.19	            36119.5	            676.655	            485.297	            749.207	            495.957	                  1	            720.621	            478.318
 0TTTTTH	                 43	                123	                 16	                110	                126	                 18	            71.0797	               1347	             739.78	            343.084	           0.379986	            152.302	            13.5906	            241.086	          0.0331446	           0.999078	                  0	            24.9956	         4.9223e+07	            9443.69	              37649	                NaN	        1.41505e+08	               4275	        1.04046e+08	               3047	        2.83486e+08	               8587	        1.76706e+08	               5243	             0.9242	         4.9223e+07	            9443.69	              37649	            706.775	            329.902	            772.785	            356.266	                  1	            747.502	            364.564
 0TTTTTT	                 43	                123	                 17	                111	                126	                 18	             64.332	               1036	            790.596	            372.294	           -2.42363	            198.636	            11.1186	            265.304	          0.0304003	           0.997821	                  0	            21.2798	        3.71526e+07	            8400.44	            36091.5	                NaN	        1.25737e+08	               3735	        1.06446e+08	               3088	        2.56428e+08	               7779	        1.93411e+08	               5768	            2.17819	        3.71526e+07	            8400.44	            36091.5	            814.821	            393.455	             766.37	            351.134	                  5	            785.024	            379.684
 0HHHHHH	                 43	                123	                 18	                 77	                120	                 18	            92.7619	               1325	            287.615	            302.438	           0.409694	            314.338	            20.3518	            302.615	           0.025439	           0.997615	            2.14435	            20.8065	        4.57265e+07	            7586.98	              34265	                NaN	        1.49322e+08	               4450	        1.27812e+08	               3764	        2.70857e+08	               8238	        1.97022e+08	               5853	           0.449249	        4.57265e+07	            7586.98	              34265	            245.073	            283.964	            330.158	            320.913	                  5	            328.936	             321.55
 0HTHHHH	                 43	                123	                 19	                112	                126	                 18	            74.6808	               1324	            333.162	            345.633	           -2.71218	             261.29	            14.0001	            264.345	           0.022375	           0.842314	                  0	            24.4669	         4.7618e+07	            8476.34	              37197	                NaN	        1.44512e+08	               4359	        1.17399e+08	               3458	        2.88131e+08	               8787	        2.11763e+08	               6382	          -0.643252	         4.7618e+07	            8476.34	              37197	            367.113	            361.179	            299.212	            330.087	                  1	            342.668	            341.573
 0HTHHTT	                 43	                123	                 20	                 93	                123	                 21	            72.7467	               1189	            393.101	            364.007	          0.0533322	            199.701	            31.4157	            229.964	          0.0289738	           0.994589	             1.9783	            22.2702	        4.07969e+07	            9649.68	              35253	                NaN	        1.34173e+08	               4015	        1.28461e+08	               3816	        2.70306e+08	               8223	        2.37952e+08	               7153	          -0.457909	        4.07969e+07	            9649.68	              35253	            356.779	            362.068	            429.423	            365.946	                  1	            404.559	            362.319
 0THHHHH	                 43	                123	                 21	                 85	                120	                 24	            67.5597	               1127	            311.349	            291.917	           0.454961	            294.396	             12.784	            287.156	           0.026872	           0.987764	            1.68019	            22.5483	        4.04329e+07	            9021.87	              35851	                NaN	        1.28429e+08	               3889	        9.37379e+07	               2770	        2.64259e+08	               8037	         1.6802e+08	               5052	           0.471261	        4.04329e+07	            9021.87	              35851	            281.005	            277.074	            341.692	            306.761	                  6	            335.515	            317.091
 0THHHHT	                 43	                123	                 22	                 86	                120	                 24	             65.805	               1014	            362.382	            314.862	           -2.65376	            238.915	            19.3271	            249.099	          0.0258398	           0.988775	            1.98012	            21.1715	        3.57723e+07	            9414.05	            35826.5	                NaN	        1.25856e+08	               3723	        1.16227e+08	               3403	        2.57212e+08	               7815	        2.18437e+08	               6582	          -0.403318	        3.57723e+07	            9414.05	            35826.5	            391.446	            330.284	            333.317	             299.44	                  1	            367.557	              317.7
 0THHHTH	                 43	                123	                 23	                 87	                120	                 24	            68.6284	               1008	            420.188	            326.851	           0.102262	             180.09	             31.975	            219.763	          0.0260228	           0.992484	             2.1782	            20.0225	        3.38249e+07	            8146.64	              34192	                NaN	          1.274e+08	               3738	          1.274e+08	               3738	        2.56624e+08	               7822	        2.51952e+08	               7627	           -1.70374	        3.38249e+07	            8146.64	              34192	            386.054	            323.348	            454.323	            330.354	                  1	            416.632	            325.106
 0TTHHHH	                 43	                123	                 24	                 80	                120	                 21	            92.4111	               1712	            399.855	            303.376	           0.147986	            207.133	            10.4391	            232.116	          0.0323997	           0.915405	            2.77691	             24.753	        6.13627e+07	            9320.77	            36585.5	                NaN	        1.71363e+08	               5115	        1.35387e+08	               3936	        3.25536e+08	               9923	        2.35467e+08	               7087	          0.0658195	        6.13627e+07	            9320.77	            36585.5	            354.155	            296.563	            445.556	            310.189	                  4	            431.405	            312.874
 0TTHHHT	                 43	                123	                 25	                 81	                120	                 24	            66.6301	               1096	            468.524	            314.463	           -2.98084	              140.1	            28.4707	            207.548	          0.0236192	           0.881224	            1.95813	            21.8496	        3.75808e+07	            9482.89	            35014.5	                NaN	        1.28339e+08	               3780	        1.27431e+08	               3731	        2.55518e+08	               7852	        2.46369e+08	               7528	            1.20104	        3.75808e+07	            9482.89	            35014.5	            501.409	            319.795	            435.638	             309.13	                  1	            474.917	            319.346
 0HTHTHH	                 43	                123	                 26	                101	                123	                 21	             77.397	               1388	            394.837	            386.083	          0.0916623	             197.37	            11.9183	            231.041	           0.027811	           0.998222	             2.2432	            24.0459	        4.94957e+07	            9205.61	              36228	                NaN	        1.44343e+08	               4362	        1.02702e+08	               3008	        2.84384e+08	               8716	        1.72204e+08	               5232	          -0.344547	        4.94957e+07	            9205.61	              36228	            356.301	            382.541	            433.373	            389.625	                  2	            409.822	            367.554
 0HTHTHT	                 43	                123	                 27	                102	                123	                 21	            81.1808	               1326	            462.076	            390.594	           -3.10907	            130.447	             24.141	            206.448	          0.0294491	           0.998346	            2.03515	             22.368	        4.61657e+07	            8353.57	              35588	                NaN	        1.45864e+08	               4360	         1.3785e+08	               4089	        2.87083e+08	               8771	        2.53072e+08	               7695	           0.304175	        4.61657e+07	            8353.57	              35588	            502.645	            391.914	            421.507	            389.273	                  1	            471.557	             389.03
 0HTHTTT	                 43	                123	                 28	                104	                123	                 21	            77.5991	               1217	            595.848	            406.348	            -2.9205	            26.1933	            61.2402	            198.317	          0.0274596	           0.960765	            3.50383	             21.026	        4.15005e+07	            9119.16	              34868	                NaN	        1.40502e+08	               4172	        1.40502e+08	               4172	        2.81574e+08	               8548	        2.81574e+08	               8548	           -2.95053	        4.15005e+07	            9119.16	              34868	            633.703	            414.857	            557.993	             397.84	                  3	            583.328	            404.909
 0TTHTHH	                 43	                123	                 29	                 70	                117	                 18	            100.843	               1697	            476.958	            274.788	           0.301643	            156.275	            13.1261	            216.804	          0.0304163	            0.99224	            2.35695	             23.136	        5.93062e+07	            9200.52	              35763	                NaN	        1.77146e+08	               5283	         1.4794e+08	               4349	        3.16444e+08	               9725	        2.42129e+08	               7351	           0.462062	        5.93062e+07	            9200.52	              35763	            428.813	            259.809	            525.103	            289.768	                  2	            520.014	            295.584
 0TTHHTH	                 43	                123	                 30	                 66	                117	                 24	            88.3186	               1392	            474.525	            295.322	           0.273732	            145.161	            30.6424	            210.699	          0.0281694	           0.999164	             2.4878	            21.2319	        4.77406e+07	            9167.57	            34632.5	                NaN	        1.54476e+08	               4623	        1.45529e+08	               4310	        3.02788e+08	               9271	        2.68653e+08	               8154	           0.802637	        4.77406e+07	            9167.57	            34632.5	             432.01	            283.384	             517.04	            307.259	                  1	            495.517	            308.729
 0THHHTT	                 43	                123	                 31	                 91	                120	                 24	            77.3081	               1214	            482.697	            336.316	           -3.03062	            117.983	             53.069	            201.831	           0.027483	           0.998808	            1.54118	             20.599	        4.11142e+07	            8518.53	            34433.5	                NaN	        1.40129e+08	               4136	        1.40129e+08	               4136	        2.78958e+08	               8460	        2.78773e+08	               8444	            3.01833	        4.11142e+07	            8518.53	            34433.5	            521.113	            340.597	            444.281	            332.036	                  2	            471.202	            336.098
 0HTTHTH	                 43	                123	                 32	                 78	                120	                 18	            76.4767	               1378	            494.382	            432.181	           0.128223	            110.603	            11.8248	             207.35	          0.0252041	           0.996679	             1.3167	            23.7931	        4.89368e+07	            8962.21	            35990.5	                NaN	        1.42631e+08	               4316	         1.0461e+08	               3088	        2.84419e+08	               8664	        1.74226e+08	               5256	           0.193207	        4.89368e+07	            8962.21	            35990.5	            456.458	            427.292	            532.307	            437.071	                  1	            520.377	            422.854
 0HHHHTT	                 43	                123	                 33	                 65	                114	                 24	            82.0136	               1273	            507.459	             357.06	           -3.08736	            87.8312	            80.5496	            196.886	          0.0285343	           0.884727	           0.969217	            21.9982	        4.32844e+07	            8832.83	              34850	                NaN	        1.48812e+08	               4423	        1.48812e+08	               4423	        2.94853e+08	               8909	        2.94853e+08	               8909	            2.81224	        4.32844e+07	            8832.83	              34850	            548.405	            359.283	            466.512	            354.837	                  2	            501.424	            357.618
 0HHHTHT	                 43	                123	                 34	                 63	                114	                 24	            109.453	               1686	            587.941	            379.117	           -2.67347	             4.3832	            81.8025	            195.661	          0.0184481	           0.667147	            5.04194	            20.6045	        5.90933e+07	            7914.46	              35931	                NaN	        1.88242e+08	               5625	        1.88242e+08	               5625	        3.62301e+08	              10965	        3.62301e+08	              10965	           -2.81693	        5.90933e+07	            7914.46	              35931	             636.78	            403.811	            539.103	            354.424	                  1	            579.788	             371.45
 0HHHTHH	                 43	                123	                 35	                 62	                114	                 21	            103.978	               1608	            527.119	            378.174	           0.122212	            65.0462	             66.826	            195.107	          0.0318506	           0.950257	            3.30183	             21.148	        5.42284e+07	            8198.44	              34304	                NaN	        1.79038e+08	               5241	        1.79038e+08	               5241	        3.37779e+08	              10257	        3.37779e+08	              10257	            2.40321	        5.42284e+07	            8198.44	              34304	            475.517	            371.836	             578.72	            384.512	                  2	            522.766	            383.425
 0HTTHHT	                 43	                123	                 36	                105	                123	                 21	            70.2547	               1086	            531.801	             417.46	           -2.98177	            70.7888	            27.6817	            198.999	          0.0270183	           0.992024	            2.01966	            20.9152	        3.68807e+07	            8971.09	            34141.5	                NaN	         1.3067e+08	               3848	         1.3067e+08	               3848	        2.62483e+08	               7996	        2.50988e+08	               7584	            2.43632	        3.68807e+07	            8971.09	            34141.5	            566.481	            423.051	            497.121	             411.87	                  1	            534.117	            415.513
  0HHTHT	                 43	                123	                 37	                 58	                111	                 21	            144.717	               2260	            624.862	            430.915	           0.196022	            60.1766	            45.6045	            206.089	          0.0315231	           0.998453	            4.73625	            21.8353	         7.6821e+07	            8680.86	            34764.5	                NaN	        2.33753e+08	               6883	        2.33753e+08	               6883	        4.24136e+08	              12955	        4.23827e+08	              12941	           -3.09673	         7.6821e+07	            8680.86	            34764.5	            553.889	            416.821	            695.835	            445.008	                  2	            621.313	            432.335
 0THHTHT	                 43	                123	                 38	                158	                120	                 24	            73.7478	               1045	            530.055	            334.471	           0.537024	            77.2288	            70.8567	            196.847	          0.0271385	           0.998635	            1.82994	            19.1881	        3.59793e+07	            7739.54	              34546	                NaN	        1.31312e+08	               3908	        1.31312e+08	               3908	        2.68809e+08	               8140	        2.68809e+08	               8140	            2.90949	        3.59793e+07	            7739.54	              34546	            498.371	            315.607	            561.738	            353.335	                  2	            521.958	            337.426
 0TTHHTT	                 43	                123	                 39	                 76	                117	                 24	            76.5482	               1076	            542.181	             319.74	           -2.59406	            78.5919	            52.9205	            198.727	          0.0306777	           0.997564	            1.97663	            19.3224	        3.66465e+07	            7578.32	              34147	                NaN	        1.36015e+08	               3992	        1.36015e+08	               3992	        2.69453e+08	               8276	        2.69453e+08	               8276	            1.99282	        3.66465e+07	            7578.32	              34147	             574.86	            339.664	            509.502	            299.815	                  2	            535.952	            326.176
 0THHTHH	                 43	                123	                 40	                 72	                120	                 24	            74.9593	               1038	            590.382	            359.961	           -2.66328	            20.5336	            71.9797	            196.081	           0.029419	           0.996514	            2.38589	            19.2238	        3.49735e+07	            7164.76	              34157	                NaN	        1.33428e+08	               3936	        1.33428e+08	               3936	        2.67139e+08	               8204	        2.67139e+08	               8204	           -2.29575	        3.49735e+07	            7164.76	              34157	            623.655	            377.213	            557.108	             342.71	                  1	            589.383	            349.545
 0THTHHH	                 43	                123	                 41	                113	                126	                 18	            69.0872	               1023	            603.704	            345.748	           0.485483	            36.5549	            55.3638	            198.603	          0.0203533	           0.989297	                  0	            20.1625	        3.46525e+07	            8999.67	              34667	                NaN	        1.27816e+08	               3794	        1.27816e+08	               3794	        2.58656e+08	               7934	        2.58656e+08	               7934	          -0.149505	        3.46525e+07	            8999.67	              34667	            573.152	            329.629	            634.256	            361.867	                  3	            603.516	            347.139
 0THTHHT	                 43	                123	                 42	                114	                126	                 18	            69.1816	               1021	            656.935	            372.697	           -2.67182	            65.2677	            49.9385	            207.564	          0.0283044	           0.996968	                  0	             19.664	         3.4955e+07	            7988.12	              34994	                NaN	        1.27338e+08	               3796	        1.27338e+08	               3796	        2.60611e+08	               7956	        2.60611e+08	               7956	           -1.54697	         3.4955e+07	            7988.12	              34994	            687.779	            388.356	            626.092	            357.039	                  1	            657.069	            372.966
 0THTHTT	                 43	                123	                 43	                159	                120	                 24	            76.4634	               1173	            716.144	            395.693	           0.291341	            124.955	            60.5489	            227.966	             0.0295	           0.997023	            1.63262	            21.1515	        4.06061e+07	            8740.32	              34951	                NaN	        1.37901e+08	               4140	        1.37901e+08	               4140	        2.81757e+08	               8488	        2.81757e+08	               8488	           -2.97022	        4.06061e+07	            8740.32	              34951	            679.523	            384.712	            752.765	            406.675	                  1	            708.002	            401.086
 0TTHTTH	                 43	                123	                 44	                 67	                117	                 21	             95.747	               1469	            626.735	             335.39	           0.524393	            56.7939	            33.8914	            203.559	          0.0330863	           0.999393	            2.94537	            20.5843	        5.05509e+07	             8623.4	              35025	                NaN	        1.66445e+08	               4911	        1.66445e+08	               4911	         3.2251e+08	               9739	         3.1295e+08	               9363	           -1.84984	        5.05509e+07	             8623.4	              35025	            585.295	             311.42	            668.176	             359.36	                  1	            630.759	             334.31
 0HHTTHH	                 43	                123	                 45	                 92	                123	                 21	            79.0954	               1226	            625.834	            449.357	           0.197179	            76.7364	            27.7707	            210.521	          0.0300059	           0.998043	            1.90606	            20.5206	        4.11804e+07	            8282.77	            34057.5	                NaN	        1.42716e+08	               4219	        1.42716e+08	               4219	        2.82996e+08	               8619	        2.73889e+08	               8279	            2.73567	        4.11804e+07	            8282.77	            34057.5	            587.053	             441.61	            664.616	            457.105	                  2	             623.05	            455.699
 0HHTTHT	                 43	                123	                 46	                108	                123	                 21	             76.426	               1182	            691.222	            465.986	           -2.91922	            130.925	            29.6504	            231.357	          0.0326037	           0.998627	             2.8484	            20.9922	        4.03756e+07	            8202.69	            34816.5	                NaN	        1.40393e+08	               4138	        1.40393e+08	               4138	        2.79106e+08	               8482	        2.65261e+08	               7986	           -1.98743	        4.03756e+07	            8202.69	            34816.5	            728.494	            474.413	             653.95	            457.558	                  1	            685.898	            462.962
 0THHTTH	                 43	                123	                 47	                 89	                120	                 24	            74.5432	               1111	            649.337	            389.505	           0.470131	            57.9271	            68.1118	            206.005	          0.0304157	           0.995487	            2.17029	            19.9263	        3.79638e+07	            8645.81	              34514	                NaN	        1.36454e+08	               4027	        1.36454e+08	               4027	        2.71527e+08	               8323	        2.71527e+08	               8323	           -1.60569	        3.79638e+07	            8645.81	              34514	            616.109	            372.621	            682.565	            406.389	                  1	            651.176	            384.556
  0HHHTT	                 43	                123	                 48	                 31	                 93	                 39	            158.823	               2569	            695.923	             426.34	           -2.87878	              113.5	            68.7743	            223.691	           0.030098	           0.994694	            4.46644	            23.6464	        8.85986e+07	             7950.3	              35495	                NaN	        2.55722e+08	               7584	        2.55722e+08	               7584	        4.64801e+08	              14076	        4.64801e+08	              14076	           -2.75991	        8.85986e+07	             7950.3	              35495	            772.607	            446.971	            619.238	            405.709	                  2	             673.83	            412.189
