N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
9	0.7	200.003	8	10	10	10	0.1	6.991931117556453	9.638542031633271	-2.892118086748712 3.899218864176014 -2.202981189782516 4.022402757708437 -1.513062228062459 4.145862701629719 -0.8256814099954256 4.270891218858236 -0.1399561931363733 4.398195926443839 0.5464176737901604 4.5274425805022815 1.2322869183417058 4.657944169467288 1.9183166318907214 4.7897604135436245 2.6053486706522673 4.922310929933318 
9	0.7	200.003	8	10	10	10	0.1	6.993394861009696	7.361979317338422	-8.714228235182615 -4.304440010775045 -8.099882117124647 -3.9679594979022355 -7.485762649877609 -3.6330260975825843 -6.870272614615346 -3.2978624387935778 -6.255384043376078 -2.962374223091258 -5.644058026377968 -2.6263970693839633 -5.03272182818392 -2.2899309202503604 -4.420228148884896 -1.9550695415115802 -3.8068581733943097 -1.6204667408405138 
11	0.7	200.003	8	10	10	10	0.1	8.389346979087493	8.9603537412713	-3.7036018782503803 -2.597183419898085 -3.0556324236553203 -2.3308100895026156 -2.405097718609597 -2.06532700541636 -1.754526612430095 -1.8036952559552073 -1.1039769894590852 -1.5476477006198421 -0.4506852581631908 -1.3002294561027725 0.20356086554228847 -1.0623608247259344 0.8591202294274206 -0.8322331767972857 1.5184070420666953 -0.6064216885145948 2.180333775300273 -0.38216737920356536 2.8439722572803747 -0.1578003961529211 
9	0.7	200.003	8	10	10	10	0.1	6.987965754165293	8.085718274774969	-11.289528548802739 -4.2272397890502145 -10.62359695268888 -4.440185313836682 -9.95803237207808 -4.652416256236026 -9.292222496036661 -4.862815835302824 -8.625089804965903 -5.069951393582672 -7.957125761370725 -5.2728315071155265 -7.287942163987136 -5.472485648508069 -6.617978725621453 -5.670088171130269 -5.947744195169878 -5.866768541846268 
9	0.7	200.003	8	10	10	10	0.1	6.9849105769925295	8.199609611215633	-7.1278376674458555 -5.065782556510201 -6.442143423942306 -5.196000778444057 -5.754696194612507 -5.3250649810635124 -5.0676275216028905 -5.450577745894191 -4.381143914272146 -5.571991199346378 -3.6938087112764273 -5.689703010956184 -3.004955636808364 -5.804205310420163 -2.316257900236118 -5.9164688484516015 -1.6267371021316088 -6.028061514963911 
9	0.7	200.003	8	10	10	10	0.1	7.002797932201396	8.048396981462922	-5.337637968663269 -6.206353864231257 -4.639710354067374 -6.179815350182201 -3.943274074366401 -6.151193412264859 -3.2464328986561344 -6.11680268911583 -2.5488322976441764 -6.0741978592189385 -1.8496708403733442 -6.023506277202111 -1.1474866178421188 -5.966371371451732 -0.44732114707552706 -5.904683655467453 0.2521121851902349 -5.840491845175023 
9	0.7	200.003	8	10	10	10	0.1	6.9817072831544404	7.163979947544202	-1.507312233371961 -6.3728275740210485 -0.8090024614491331 -6.402691166553586 -0.11087698615458519 -6.433367101269549 0.5868175591097806 -6.46505007953429 1.2823448110008662 -6.497982637590698 1.9775852330385588 -6.533715127091198 2.672995582543514 -6.573355090676763 3.368860757761201 -6.616490635666708 4.06676916713183 -6.661246008808338 
10	0.7	200.003	8	10	10	10	0.1	7.676513371973156	9.426296781646403	-0.17434071998886153 5.264034231738353 0.5193283716955512 5.348622659417134 1.212877128769981 5.431626985104771 1.9058225090156529 5.509426584274966 2.5997082806291956 5.578667971312225 3.2938338697804586 5.637760512311175 3.98807760080137 5.687186631732521 4.68310310965154 5.728378890620847 5.379465584840707 5.763771534516945 6.0771016345313535 5.797124785699657 
10	0.7	200.003	8	10	10	10	0.1	7.671933251703797	9.379162850826255	5.481766792772274 5.978500966601996 6.1792700883825 5.934337196618485 6.874332722735842 5.890442020962068 7.568626427648715 5.847235345956988 8.262929403015661 5.8055321782771685 8.957605414221842 5.766616324829484 9.652642955070613 5.731537982831213 10.34882603262191 5.700289263944298 11.046131401886592 5.671693798996878 11.74452236885587 5.644200057608467 
10	0.7	200.003	8	10	10	10	0.1	7.696912777887881	8.158965087992671	-3.4463774257459194 -5.155419074982712 -2.7481553511340673 -5.112422002295639 -2.0496549997618847 -5.0691441348794255 -1.3478735354482945 -5.025144335246413 -0.647415570458661 -4.9821115775433515 0.050754947520276275 -4.941936459132064 0.7492375214825633 -4.903829822588197 1.4471050976743967 -4.865290689243571 2.143206908003454 -4.826069290921008 2.8397100385030165 -4.786845522723652 
10	0.7	200.003	8	10	10	10	0.1	7.675551228711253	8.853793917851307	2.9622943108335553 -4.5941436065059555 3.6571109411149854 -4.542817378574549 4.350131996481164 -4.491211259949829 5.042773935456126 -4.4385456133185315 5.737720338052593 -4.38266820817511 6.4328422157280905 -4.32165165592905 7.127333663506629 -4.254631321162309 7.821790318446832 -4.182365979794047 8.516447388752166 -4.1069036872837055 9.211851786293202 -4.03032416512095 
10	0.7	200.003	8	10	10	10	0.1	7.70411872689872	9.690778990368397	-6.665379280839442 -3.56717374463204 -5.9681245102061204 -3.5634610721485687 -5.270199840059847 -3.5595894326567628 -4.568967463953098 -3.553937322463267 -3.8689543721201414 -3.5444142768819624 -3.1674943532936437 -3.5309075396417637 -2.463846217595729 -3.513950736723867 -1.763079205425416 -3.4950116109440144 -1.063875355036491 -3.4753946415830534 -0.3625150785249714 -3.4555382334507074 
10	0.7	200.003	8	10	10	10	0.1	7.711272519779426	7.79270442117747	-2.6678189320033967 -3.4670271781810014 -1.9689467887303893 -3.4364500758194176 -1.2691901043422285 -3.40604644440766 -0.5643816759436159 -3.3758011176661102 0.14070306558471982 -3.3463660921301988 0.8407182715724888 -3.319353960909493 1.5384070298003296 -3.296587714904736 2.235806713335148 -3.278125282669591 2.9369728470926946 -3.2626000275050258 3.639408473081973 -3.2483256344814078 
10	0.7	200.003	8	10	10	10	0.1	7.680911591237916	8.314424853974689	-9.574422576271479 -2.690453523295143 -8.883896237386383 -2.5787291310837226 -8.19537990751983 -2.465534355756243 -7.507851603776071 -2.3478501734912975 -6.818964150782523 -2.2241124578036393 -6.131486486758842 -2.09627141819937 -5.449127059697253 -1.967088634416329 -4.765310541348599 -1.8366062984578497 -4.08028908474761 -1.7051705838388656 -3.3940621377065816 -1.5732489541320145 
12	0.7	200.003	8	10	10	10	0.1	9.073676454445359	9.953412642753186	2.976526157355874 -1.0822084497460398 3.585956242587669 -0.742225052742666 4.1938455665450585 -0.402455733016982 4.801497821776674 -0.06177701444979861 5.408262813415037 0.2788094525836359 6.015224866206112 0.6197263801657671 6.623264245289951 0.963210289771039 7.230781143783482 1.3112904903129612 7.8349153429651475 1.6649929307186475 8.433105381275773 2.0218605984281175 9.029680465827779 2.381913978946094 9.627326115849993 2.744205068986964 
8	0.7	200.003	8	10	10	10	0.1	6.292973248532096	6.74632323541228	-16.46254052758081 -1.116969414620727 -15.829776544545556 -1.4129925925422497 -15.19692887284706 -1.7097111654550687 -14.564462503265371 -2.0073808000630033 -13.93347911188861 -2.3062430383540646 -13.302662787191414 -2.6070070267886054 -12.671299492762055 -2.9087230302466374 -12.039992326236513 -3.210293367117769 
10	0.7	200.003	8	10	10	10	0.1	7.679854961595657	8.113734296787001	-13.084738067279469 -1.9871667193806022 -12.45448382950865 -2.292037004618354 -11.825712973039764 -2.5967655848507114 -11.199072350128178 -2.9011498853816833 -10.573229106140571 -3.2043812621625842 -9.945164773276197 -3.505767057524756 -9.315643903964961 -3.8037302206000128 -8.684764686767766 -4.099498621585729 -8.05089211426064 -4.396171263053531 -7.417121336570204 -4.6914521513218395 
8	0.7	200.003	8	10	10	10	0.1	6.293328880741868	6.507238210874019	-10.082306032447896 -2.8435895728293543 -9.403730444553256 -3.019391564860156 -8.72523660971477 -3.1940874255940788 -8.048775479604245 -3.3687704658158677 -7.372444173093646 -3.5466545680863106 -6.697441254995419 -3.727830048867063 -6.024189430214766 -3.909063206877772 -5.350678454733222 -4.090915626813095 
10	0.7	200.003	8	10	10	10	0.1	7.674866185657853	8.78026064308623	-7.846618464826772 -4.178555304211196 -7.150864194944744 -4.206859073818412 -6.456178905710951 -4.2342771711739555 -5.759546256962913 -4.260918895083959 -5.060857205518455 -4.286863721197202 -4.364867374524416 -4.310554905852855 -3.6696317549208723 -4.3311469139327485 -2.972192532386373 -4.347923163847651 -2.274250555430284 -4.360904651922102 -1.5749759556460046 -4.371878416982197 
6	0.7	200.003	8	10	10	10	0.1	4.889994230763458	6.153427027860387	-10.085074415037207 2.550157348913311 -9.426094301447405 2.781302110414971 -8.769031655164815 3.012903165815292 -8.112855907318789 3.2464467794222256 -7.455306152909479 3.4827896381175925 -6.797153089353564 3.720407442177685 
8	0.7	200.003	8	10	10	10	0.1	6.299982829397804	8.977755632523081	-7.230444230777025 3.1824272652978203 -6.597314552667932 3.478982040087081 -5.964644196681986 3.773328082852306 -5.3287595359055215 4.063494319918 -4.688894355874681 4.348568746614762 -4.0475796766434975 4.630211217909054 -3.4051033150780783 4.911394801563634 -2.7622176597203723 5.1929783043218025 
8	0.7	200.003	8	10	10	10	0.1	6.312607756407736	7.6879657964913015	-5.233027749945179 -3.171246218525493 -4.538218754236408 -3.072566032064348 -3.8430008295089455 -2.97346350275454 -3.1479226881833586 -2.873948132748091 -2.451723715989982 -2.774248098350438 -1.756628063334725 -2.6736030712178893 -1.0638374363160148 -2.571020617000817 -0.3711159721604731 -2.467428128625297 
8	0.7	200.003	8	10	10	10	0.1	6.285241523223178	7.539042511398666	-1.4352198674193848 -2.711164382856217 -0.7358557495046217 -2.6895018465785445 -0.03466442438283299 -2.6681310006995522 0.662840198194589 -2.6453138268625955 1.356597744036488 -2.6169661198422816 2.0500190156116953 -2.581684846831115 2.7454796548417932 -2.5410260416406136 3.4450061519707735 -2.498064695577155 
9	0.7	200.003	8	10	10	10	0.1	7.0005934157333005	8.81642308304375	-6.0433132625558175 2.8970615255840646 -5.392394544414763 3.1572379797304833 -4.7398365458240015 3.420231286132695 -4.091672786921086 3.685803275551443 -3.4473097204145735 3.953809046429549 -2.8033982291048343 4.224261483140279 -2.158859162525745 4.495202889417324 -1.5123717840413813 4.765267882723654 -0.866414001587312 5.0336783742453015 
11	0.7	200.003	8	10	10	10	0.1	8.37305752974299	10.042224863851066	-1.9273725400711603 4.484646033482636 -1.2357716240841652 4.577917492561009 -0.5460055124649258 4.671680465548726 0.14351497104181754 4.765638856472323 0.8341814537787875 4.858415568915843 1.5255989663057377 4.948328636726074 2.218944607409696 5.033716490291963 2.9134667306837376 5.113581918264545 3.606216013781471 5.1884957461970265 4.299278526658145 5.260579059869571 4.993475776564676 5.331513815315548 
9	0.7	200.003	8	10	10	10	0.1	6.993085910597028	8.621101602653745	0.007456392042341166 1.524546559799199 0.6903253526732023 1.6834249761478233 1.3727714013489898 1.8418346967241948 2.0533679950374983 1.9986081011407502 2.7335303876242993 2.1537351779617127 3.415148456991245 2.3085641611793943 4.09722290282006 2.4650547206784816 4.777388304442837 2.6232825857292106 5.457190545790173 2.782660325268425 
8	0.7	200.003	8	10	10	10	0.1	6.283883892866092	9.895441221545335	2.539250313832401 1.7999901306427248 3.2117289004853236 1.9846968301824561 3.8838124577516404 2.1717451968197765 4.554046419783524 2.362758297019022 5.223833732465359 2.5577689892589626 5.892730295204065 2.7554332260443495 6.5613107508689295 2.954578669825252 7.231379961798067 3.154481892517528 
9	0.7	200.003	8	10	10	10	0.1	6.999000443076442	7.961370704034941	5.724915598970402 3.162830934617109 6.411681893616076 3.294808062974921 7.100531647431551 3.4268167500881757 7.790029935294816 3.5579249969046005 8.479519555984863 3.6884405715595636 9.169348878549101 3.818707637170337 9.854929927815078 3.9474660989211663 10.540017963878405 4.075166594063851 11.22651067147235 4.202599675694309 
6	0.7	200.003	8	10	10	10	0.1	4.892661304918473	7.921329283621207	-8.52535145335523 -6.2710532014373825 -7.829976485282603 -6.343681260961785 -7.135283050125967 -6.415666385567305 -6.440959135151083 -6.486237981522603 -5.7465579589919775 -6.554904774046342 -5.0504095972000345 -6.622284224248745 
8	0.7	200.003	8	10	10	10	0.1	6.293025658351311	7.123142078320008	-5.085309498114982 -6.93050479389791 -4.38713918095386 -6.887761225575495 -3.690276038072204 -6.84787248096632 -2.993591623024237 -6.812770286305645 -2.2955941422312103 -6.783078623806747 -1.5961195815728888 -6.758397811076623 -0.8963423297051927 -6.736594917458553 -0.19732633684372516 -6.715951417948628 
6	0.7	200.003	8	10	10	10	0.1	4.899550656099462	7.122085615889608	-4.203524692446984 -7.6545548479177095 -3.5087628485356075 -7.73432667114676 -2.8139426264897818 -7.814070425647767 -2.1181535364986748 -7.893297263526746 -1.4221594152463524 -7.971567965211073 -0.7263067931685758 -8.049259027128643 
8	0.7	200.003	8	10	10	10	0.1	6.297266909039921	7.370606589380495	-2.43923212257533 -7.207592640496596 -1.7401741998685178 -7.246612869354012 -1.0406287032625128 -7.284897503759154 -0.34117020315795277 -7.321753468391216 0.35718720799160747 -7.35678658305835 1.0548289694079773 -7.390513290126845 1.7529777173681929 -7.423884364524805 2.451643322159732 -7.457246427341338 
8	0.7	200.003	8	10	10	10	0.1	6.286481282634734	8.417893627547457	-7.019015782469046 -2.518160379941694 -6.319842848138844 -2.5014634663333974 -5.62387714057086 -2.486757057860145 -4.927676273365363 -2.475816099177813 -4.22918042214568 -2.466559801600978 -3.5299257791232352 -2.456818542668342 -2.831834688164454 -2.4457710087430913 -2.1332973942914597 -2.433622071506122 
